#The local date and time: 	Wed Aug 11 19:46:54 2021

#RESULTS , Flows in pcap file
#/mnt/c/Users/ahmad/Desktop/Thesis/pcap_files/test_pcap_output/a15M.pcap
#This file contains the flow five tuple, label and prediction result
#five tuple are the biflow info which is examined for training OR classification
#label : can have values according to translator function see translator.cpp
#label = -1 this is undefined label(unknown)
#label = 254 this means the flow is not found in GTfile 
#prediction : can have values according to the classificaton classes defined 
#in ANN classification with its trained model
#prediction = -1 this means the value is not defined - should be only in training phase
FlowID	Src_ip_address	Dst_ip_address	pro	s_p	d_p	label	pred	pckts
927327560	138.68.65.189	138.68.65.189	6	55034	6009	0	0	5
1875063616	138.68.65.189	138.68.65.189	6	56142	6008	0	0	5
1546124256	138.68.65.189	138.197.177.67	6	46584	4013	1	1	5
3733527616	138.68.65.189	134.122.80.82	6	33098	7002	1	1	5
2338964944	138.68.65.189	138.68.65.189	6	55044	6009	0	0	5
3836524032	138.68.65.189	134.122.80.82	6	32846	2000	0	0	5
1438245344	138.68.65.189	134.122.80.82	6	35862	7005	1	1	5
3946389040	138.68.65.189	138.68.65.189	6	42878	6002	0	0	3
218134992	138.68.65.189	138.68.65.189	6	42882	6002	0	0	2
2143459952	138.68.65.189	138.68.92.16	6	55036	3013	1	1	5
3959144032	138.68.65.189	138.197.177.67	6	45054	4004	1	1	5
2817718192	138.68.65.189	138.68.65.189	6	36250	6006	0	0	5
2500682560	138.68.65.189	138.68.92.16	6	40164	3012	1	1	5
305634168	138.68.65.189	138.68.65.189	6	38974	6013	0	0	5
3327542464	138.68.65.189	134.122.80.82	6	33118	7002	1	1	5
277357888	138.68.65.189	138.68.92.16	6	38866	8008	0	0	5
677452800	138.68.65.189	138.197.177.67	6	46520	4000	1	1	5
2544854176	138.68.65.189	134.122.80.82	6	55026	2013	0	0	5
1431147072	138.68.65.189	138.68.65.189	6	49608	3002	1	1	5
1324384	138.68.65.189	134.122.80.82	6	35886	7005	1	1	5
3974096552	138.68.65.189	138.68.92.16	6	60750	8007	0	1	5
2917786792	138.68.65.189	138.68.65.189	6	33090	6001	0	0	1
1861904472	138.68.65.189	138.68.92.16	6	44426	3011	1	1	5
2440736864	138.68.65.189	138.68.92.16	6	52974	8004	0	0	5
2066413920	138.68.65.189	138.197.177.67	6	55656	4011	1	1	5
2619502944	138.68.65.189	138.68.92.16	6	40190	3012	1	1	5
3897602736	138.68.65.189	138.68.65.189	6	45932	3005	1	1	5
3503105472	138.68.65.189	138.68.92.16	6	57008	3009	1	1	5
2481559368	138.68.65.189	138.68.65.189	6	38594	6005	0	0	4
3640291840	138.68.65.189	134.122.80.82	6	32890	2000	0	0	5
3788397184	138.68.65.189	138.68.65.189	6	34908	3000	1	1	5
2184550656	138.68.65.189	134.122.80.82	6	44118	2008	0	0	5
1536308080	138.68.65.189	138.68.92.16	6	47830	8002	0	0	5
3581872576	138.68.65.189	138.68.65.189	6	59604	3004	1	1	5
613659944	138.68.65.189	138.68.65.189	6	39018	6013	0	0	5
93187584	138.68.65.189	138.68.65.189	6	45952	3005	1	1	5
2633958176	138.68.65.189	138.68.65.189	6	33206	6012	0	0	5
3560692896	138.68.65.189	138.197.177.67	6	60424	7009	1	1	5
580372352	138.68.65.189	138.68.65.189	6	49648	3002	1	1	5
3069034720	138.68.65.189	138.68.92.16	6	44104	8003	0	0	5
3493573344	138.68.65.189	138.197.177.67	6	56774	7012	1	1	5
3898628672	138.68.65.189	138.68.92.16	6	53012	8004	0	0	5
508844096	138.68.65.189	138.68.65.189	6	34934	3000	1	1	5
1908481280	138.68.65.189	138.68.65.189	6	34936	3000	1	1	5
3623234496	138.68.65.189	134.122.80.82	6	35548	7001	1	1	5
2442552480	138.68.65.189	134.122.80.82	6	60638	7003	1	1	5
78406080	138.68.65.189	134.122.80.82	6	39870	2002	0	0	5
3539861344	138.68.65.189	138.197.177.67	6	45134	4004	1	1	5
2690525696	138.68.65.189	134.122.80.82	6	59836	7000	1	1	5
27742632	138.68.65.189	138.68.92.16	6	57058	3009	1	1	5
3615068656	138.68.65.189	138.197.177.67	6	38508	4009	1	1	5
754087248	138.68.65.189	138.197.177.67	6	49942	4006	1	1	5
3704155712	138.68.65.189	134.122.80.82	6	38860	2003	0	0	5
1560164832	138.68.65.189	138.68.65.189	6	38078	6004	0	0	5
3303304032	138.68.65.189	134.122.80.82	6	38866	2003	0	0	5
2351600360	138.68.65.189	138.68.92.16	6	57074	3009	1	1	5
697195232	138.68.65.189	138.197.177.67	6	49956	4006	1	1	5
761856496	138.68.65.189	138.197.177.67	6	36164	7011	1	1	5
1049700000	138.68.65.189	138.68.65.189	6	38090	6004	0	0	5
1236091072	138.68.65.189	138.68.65.189	6	34978	3000	1	1	5
768675792	138.68.65.189	138.197.177.67	6	36172	7011	1	1	5
770380616	138.68.65.189	138.197.177.67	6	36174	7011	1	1	5
2204790784	138.68.65.189	134.122.80.82	6	49792	2006	0	0	5
3348008712	138.68.65.189	138.68.92.16	6	44198	3007	1	1	5
2235984808	138.68.65.189	138.197.177.67	6	59614	7007	1	1	5
2154324512	138.68.65.189	138.197.177.67	6	36910	4012	1	1	5
1154854464	138.68.65.189	138.68.92.16	6	53076	8004	0	0	5
49977672	138.68.65.189	138.68.92.16	6	44174	8003	0	0	5
1256753696	138.68.65.189	138.68.65.189	6	36380	6006	0	0	5
132222864	138.68.65.189	138.68.92.16	6	55172	3013	1	1	5
718458752	138.68.65.189	138.68.92.16	6	47920	8002	0	0	5
1922912832	138.68.65.189	138.197.177.67	6	46736	4013	1	1	5
1939403776	138.68.65.189	134.122.80.82	6	44216	2008	0	0	5
2310063392	138.68.65.189	134.122.80.82	6	60918	2011	0	0	5
1479036552	138.68.65.189	138.68.65.189	6	33806	3003	1	1	5
258305280	138.68.65.189	134.122.80.82	6	42148	2004	0	0	5
2067918552	138.68.65.189	138.68.92.16	6	60882	8007	0	0	2
1923000160	138.68.65.189	138.197.177.67	6	55784	4011	1	1	5
3421130432	138.68.65.189	138.68.92.16	6	33704	8006	0	0	5
566996696	138.68.65.189	138.68.65.189	6	55214	6009	0	0	5
4271762592	138.68.65.189	138.68.92.16	6	33708	8006	0	0	5
1273557888	138.68.65.189	138.197.177.67	6	59568	4002	1	1	5
3607846304	138.68.65.189	138.68.92.16	6	44568	3011	1	1	5
3533207136	138.68.65.189	138.68.92.16	6	43352	8005	0	0	5
1921582528	138.68.65.189	138.68.65.189	6	56330	6008	0	0	5
3511950464	138.68.65.189	138.68.92.16	6	39028	8008	0	0	5
1203843448	138.68.65.189	138.68.65.189	6	60662	3001	1	1	5
1401081856	138.68.65.189	134.122.80.82	6	44256	2008	0	0	5
3614565376	138.68.65.189	138.197.177.67	6	52728	7008	1	1	5
170706368	138.68.65.189	134.122.80.82	6	41810	7006	1	1	5
3137303760	138.68.65.189	138.68.65.189	6	36438	6006	0	0	5
623592992	138.68.65.189	134.122.80.82	6	60966	2011	0	0	5
2343409832	138.68.65.189	138.68.92.16	6	44598	3011	1	1	5
2068510240	138.68.65.189	138.68.65.189	6	33350	6012	0	0	5
2290199104	138.68.65.189	134.122.80.82	6	49878	2006	0	0	5
4230307008	138.68.65.189	134.122.80.82	6	60772	7003	1	1	5
4073546064	138.68.65.189	138.68.65.189	6	51116	6003	0	0	5
2541692832	138.68.65.189	134.122.80.82	6	55670	2007	0	0	5
2206633216	138.68.65.189	138.197.177.67	6	52758	7008	1	1	5
175137072	138.68.65.189	138.68.65.189	6	51124	6003	0	0	5
172050560	138.68.65.189	134.122.80.82	6	48360	2005	0	0	5
1131282944	138.68.65.189	138.68.65.189	6	33376	6012	0	0	5
332646304	138.68.65.189	138.197.177.67	6	46824	4013	1	1	5
4288593800	138.68.65.189	138.197.177.67	6	59718	7007	1	1	5
4015191360	138.68.65.189	134.122.80.82	6	55692	2007	0	0	5
2484321160	138.68.65.189	138.197.177.67	6	47478	4007	1	1	5
1293442016	138.68.65.189	134.122.80.82	6	55698	2007	0	0	5
2342253984	138.68.65.189	134.122.80.82	6	55702	2007	0	0	5
704838912	138.68.65.189	138.197.177.67	6	52790	7008	1	1	5
3285384064	138.68.65.189	138.68.92.16	6	40408	3012	1	1	5
3521530112	138.68.65.189	134.122.80.82	6	49852	2012	0	0	5
3756968960	138.68.65.189	134.122.80.82	6	34496	2009	0	0	5
289256064	138.68.65.189	138.197.177.67	6	59664	4002	1	1	5
984952352	138.68.65.189	134.122.80.82	6	55274	2013	0	0	5
1086981856	138.68.65.189	134.122.80.82	6	48406	2005	0	0	5
14491040	138.68.65.189	138.197.177.67	6	50124	4006	1	1	5
502588352	138.68.65.189	138.68.65.189	6	59828	3004	1	1	5
2756016928	138.68.65.189	138.197.177.67	6	56986	7012	1	1	5
1896425376	138.68.65.189	134.122.80.82	6	35754	7001	1	1	5
2235174144	138.68.65.189	134.122.80.82	6	42276	2004	0	0	5
3750608112	138.68.65.189	138.68.65.189	6	36530	6006	0	0	5
1279589864	138.68.65.189	138.68.92.16	6	47446	8011	0	0	5
3572822008	138.68.65.189	138.68.65.189	6	33350	6001	0	0	1
3952147904	138.68.65.189	134.122.80.82	6	48428	2005	0	0	5
15200040	138.68.65.189	138.68.92.16	6	44694	3011	1	1	5
1148149400	138.68.65.189	138.68.65.189	6	33358	6001	0	0	1
3987366296	138.68.65.189	138.68.65.189	6	38838	6005	0	0	3
2371228896	138.68.65.189	138.197.177.67	6	50148	4006	1	1	5
508391424	138.68.65.189	138.68.92.16	6	59472	3008	1	1	5
4143976144	138.68.65.189	138.68.65.189	6	33380	6001	0	0	1
3883208704	138.68.65.189	134.122.80.82	6	33408	7002	1	1	5
3972518944	138.68.65.189	138.68.65.189	6	45652	6002	0	0	5
1051109064	138.68.65.189	138.68.92.16	6	40122	8009	0	0	5
3119438232	138.68.65.189	138.68.65.189	6	33962	3003	1	1	5
2183941888	138.68.65.189	138.197.177.67	6	52850	7008	1	1	5
2454645504	138.68.65.189	138.68.65.189	6	59200	6011	0	0	1
2314336880	138.68.65.189	138.197.177.67	6	50162	4006	1	1	5
3429131296	138.68.65.189	138.197.177.67	6	59800	7007	1	1	5
638869424	138.68.65.189	138.68.65.189	6	51220	6003	0	0	5
2818928896	138.68.65.189	134.122.80.82	6	44390	2008	0	0	5
440612640	138.68.65.189	134.122.80.82	6	48458	2005	0	0	5
1554978816	138.68.65.189	138.68.92.16	6	40600	8000	0	0	3
3608087168	138.68.65.189	134.122.80.82	6	49926	2012	0	0	5
2346543616	138.68.65.189	138.68.92.16	6	47488	8011	0	0	3
2187398360	138.68.65.189	138.68.65.189	6	46230	3005	1	1	5
3258754752	138.68.65.189	134.122.80.82	6	34572	2009	0	0	5
1473245584	138.68.65.189	138.68.92.16	6	44380	8003	0	0	5
3312257048	138.68.65.189	138.68.92.16	6	40158	8009	0	0	5
1723094240	138.68.65.189	134.122.80.82	6	60906	7003	1	1	5
2032303808	138.68.65.189	138.68.65.189	6	34000	3003	1	1	5
2637539168	138.68.65.189	138.68.92.16	6	32840	8007	0	0	5
2435194624	138.68.65.189	134.122.80.82	6	50024	2006	0	0	5
2286454784	138.68.65.189	138.68.65.189	6	56512	6008	0	0	5
4154166464	138.68.65.189	134.122.80.82	6	40150	2002	0	0	5
3470717184	138.68.65.189	134.122.80.82	6	42356	2004	0	0	5
1439670272	138.68.65.189	134.122.80.82	6	60928	7003	1	1	5
3538977400	138.68.65.189	138.197.177.67	6	36294	4001	1	1	5
2168550400	138.68.65.189	134.122.80.82	6	33220	2000	0	0	5
2457092888	138.68.65.189	138.68.65.189	6	33482	6011	0	0	5
1743174592	138.68.65.189	138.68.65.189	6	33524	6012	0	0	5
1473186816	138.68.65.189	138.68.92.16	6	40652	8000	0	0	3
388459248	138.68.65.189	138.68.92.16	6	33922	8006	0	0	5
2403436368	138.68.65.189	138.68.92.16	6	44780	3011	1	1	5
4009615008	138.68.65.189	138.68.65.189	6	51288	6003	0	0	5
158424568	138.68.65.189	138.68.92.16	6	43566	8005	0	0	5
2903546496	138.68.65.189	134.122.80.82	6	40180	2002	0	0	5
4238012712	138.68.65.189	138.197.177.67	6	46986	4013	1	1	5
1038668320	138.68.65.189	138.68.92.16	6	44792	3011	1	1	5
441117952	138.68.65.189	138.197.177.67	6	57104	7012	1	1	5
3478737520	138.68.65.189	138.197.177.67	6	59798	4002	1	1	5
4232611696	138.68.65.189	138.68.92.16	6	43580	8005	0	0	5
114136064	138.68.65.189	138.68.92.16	6	59580	3008	1	1	5
436939200	138.68.65.189	138.68.65.189	6	33456	6001	0	0	1
1204158848	138.68.65.189	134.122.80.82	6	39176	2003	0	0	5
1529346320	138.68.65.189	138.197.177.67	6	36340	4001	1	1	5
333191584	138.68.65.189	138.68.65.189	6	46312	3005	1	1	5
3620607744	138.68.65.189	134.122.80.82	6	44490	2008	0	0	5
3798438208	138.68.65.189	138.68.92.16	6	45420	8012	0	0	5
1278148352	138.68.65.189	138.197.177.67	6	38968	4008	1	1	5
1429990184	138.68.65.189	138.68.92.16	6	40242	8009	0	0	5
4163687296	138.68.65.189	138.68.65.189	6	33576	6012	0	0	5
2373445120	138.68.65.189	134.122.80.82	6	42424	2004	0	0	5
3895719424	138.68.65.189	134.122.80.82	6	39200	2003	0	0	5
4221242648	138.68.65.189	138.68.92.16	6	47594	8011	0	0	5
4170025344	138.68.65.189	138.68.92.16	6	39292	8008	0	0	5
4042165984	138.68.65.189	138.197.177.67	6	48584	4003	1	1	5
288325408	138.68.65.189	134.122.80.82	6	32982	2011	0	0	5
3591983288	138.68.65.189	138.197.177.67	6	36374	4001	1	1	5
3052670720	138.68.65.189	134.122.80.82	6	35940	7004	1	1	5
752167520	138.68.65.189	138.197.177.67	6	45502	4004	1	1	5
2951211072	138.68.65.189	138.68.65.189	6	35318	3000	1	1	5
3283672448	138.68.65.189	138.68.65.189	6	51360	6003	0	0	5
2841666488	138.68.65.189	138.197.177.67	6	59946	7007	1	1	5
3930680864	138.68.65.189	138.68.92.16	6	55496	3013	1	1	5
1891461024	138.68.65.189	134.122.80.82	6	39230	2003	0	0	5
3921272312	138.68.65.189	138.197.177.67	6	48610	4003	1	1	5
3512970112	138.68.65.189	138.197.177.67	6	50320	4006	1	1	5
683063104	138.68.65.189	138.68.65.189	6	38452	6004	0	0	5
1390978848	138.68.65.189	138.68.92.16	6	53418	8004	0	0	5
3047358464	138.68.65.189	138.68.92.16	6	59648	3008	1	1	5
1901594336	138.68.65.189	138.68.92.16	6	34020	8006	0	0	5
2071917696	138.68.65.189	134.122.80.82	6	42474	2004	0	0	5
1180986120	138.68.65.189	138.68.92.16	6	38722	8013	0	0	5
3644502016	138.68.65.189	134.122.80.82	6	33024	2011	0	0	5
2821561592	138.68.65.189	138.68.65.189	6	51394	6003	0	0	5
2976891432	138.68.65.189	138.197.177.67	6	36418	4001	1	1	5
1030152192	138.68.65.189	138.197.177.67	6	38912	4009	1	1	5
4098370448	138.68.65.189	138.68.65.189	6	39460	6013	0	0	5
2127238608	138.68.65.189	138.197.177.67	6	47092	4013	1	1	5
3669140864	138.68.65.189	138.68.92.16	6	44576	3007	1	1	5
1669248512	138.68.65.189	138.197.177.67	6	53044	7008	1	1	5
2588135104	138.68.65.189	134.122.80.82	6	50178	2006	0	0	5
2529344992	138.68.65.189	138.68.65.189	6	33658	6012	0	0	5
1528612320	138.68.65.189	138.197.177.67	6	56136	4011	1	1	5
2756926464	138.68.65.189	134.122.80.82	6	34752	2009	0	0	5
413020864	138.68.65.189	138.197.177.67	6	37300	4012	1	1	5
1175846432	138.68.65.189	134.122.80.82	6	55530	2013	0	0	5
226204720	138.68.65.189	138.68.65.189	6	44274	3006	1	1	5
1599038064	138.68.65.189	138.68.92.16	6	47684	8011	0	0	3
509385816	138.68.65.189	138.68.65.189	6	51434	6003	0	0	5
622033728	138.68.65.189	134.122.80.82	6	42150	7006	1	1	5
1569393104	138.68.65.189	138.68.92.16	6	38772	8013	0	0	5
162368336	138.68.65.189	138.68.65.189	6	50122	3002	1	1	5
3570004160	138.68.65.189	134.122.80.82	6	36012	7001	1	1	5
1252214008	138.68.65.189	138.68.92.16	6	57510	3009	1	1	5
1332105344	138.68.65.189	138.197.177.67	6	47136	4013	1	1	5
895744928	138.68.65.189	138.68.65.189	6	46440	3005	1	1	5
416776216	138.68.65.189	138.197.177.67	6	56170	4011	1	1	5
2584498824	138.68.65.189	138.197.177.67	6	36474	4001	1	1	5
1050888064	138.68.65.189	134.122.80.82	6	36024	7001	1	1	5
2337814256	138.68.65.189	138.68.65.189	6	43382	6002	0	0	2
938573888	138.68.65.189	134.122.80.82	6	34788	2009	0	0	5
1102179384	138.68.65.189	138.197.177.67	6	60042	7007	1	1	5
1607113728	138.68.65.189	138.68.65.189	6	43392	6002	0	0	2
1005979272	138.68.65.189	138.197.177.67	6	60922	7009	1	1	5
475550912	138.68.65.189	138.197.177.67	6	59960	4002	1	1	5
1682648832	138.68.65.189	134.122.80.82	6	44634	2008	0	0	5
711487696	138.68.65.189	138.68.65.189	6	34220	3003	1	1	5
2777580672	138.68.65.189	138.68.65.189	6	60120	3004	1	1	5
3598239360	138.68.65.189	138.68.65.189	6	33720	6012	0	0	5
4042928032	138.68.65.189	138.68.92.16	6	57544	3009	1	1	5
4257608736	138.68.65.189	138.68.65.189	6	46472	3005	1	1	5
746894832	138.68.65.189	138.68.92.16	6	48358	8002	0	1	5
4028584416	138.68.65.189	138.197.177.67	6	59980	4002	1	1	5
352168496	138.68.65.189	138.197.177.67	6	36508	4001	1	1	5
772552064	138.68.65.189	134.122.80.82	6	56040	2007	0	0	5
4237400640	138.68.65.189	134.122.80.82	6	48724	2005	0	0	5
4168349376	138.68.65.189	138.68.65.189	6	38572	6004	0	0	5
3267375168	138.68.65.189	134.122.80.82	6	36068	7001	1	1	5
354366896	138.68.65.189	138.197.177.67	6	59998	4002	1	1	5
781975552	138.68.65.189	138.197.177.67	6	47104	4000	1	1	5
207840992	138.68.65.189	138.68.92.16	6	38840	8013	0	0	5
1846839296	138.68.65.189	138.68.92.16	6	48384	8002	0	0	5
4179310896	138.68.65.189	138.197.177.67	6	50458	4006	1	1	5
2944049952	138.68.65.189	138.197.177.67	6	50460	4006	1	1	5
1503320704	138.68.65.189	134.122.80.82	6	36102	7004	1	1	5
3253036096	138.68.65.189	138.68.65.189	6	35478	3000	1	1	5
3859334080	138.68.65.189	134.122.80.82	6	32948	7003	1	1	5
3786966528	138.68.65.189	138.68.92.16	6	59794	3008	1	1	5
332487168	138.68.65.189	138.197.177.67	6	53164	7008	1	1	5
908864288	138.68.65.189	138.197.177.67	6	37406	4012	1	1	5
1637390208	138.68.65.189	134.122.80.82	6	50226	2012	0	0	5
1608103168	138.68.65.189	134.122.80.82	6	40424	2002	0	0	5
3616299696	138.68.65.189	138.68.65.189	6	51540	6003	0	0	5
1064226816	138.68.65.189	138.68.92.16	6	40912	8000	0	0	3
1215339680	138.68.65.189	138.197.177.67	6	36696	7011	1	1	5
2992714384	138.68.65.189	138.68.92.16	6	44716	3007	1	1	5
4242307008	138.68.65.189	134.122.80.82	6	33750	7002	1	1	5
2611223440	138.68.65.189	138.68.92.16	6	38884	8013	0	0	5
1695046528	138.68.65.189	138.68.92.16	6	39500	8008	0	0	5
182475136	138.68.65.189	138.197.177.67	6	36576	4001	1	1	5
4076338816	138.68.65.189	138.68.65.189	6	35516	3000	1	1	5
2735116864	138.68.65.189	134.122.80.82	6	50326	2006	0	0	5
1032133296	138.68.65.189	138.68.92.16	6	55692	3013	1	1	5
714714880	138.68.65.189	134.122.80.82	6	50928	2001	0	0	5
282325816	138.68.65.189	138.197.177.67	6	56290	4011	1	1	5
4255334400	138.68.65.189	138.68.92.16	6	59840	3008	1	1	5
877780832	138.68.65.189	138.68.65.189	6	59496	6011	0	0	1
2425327784	138.68.65.189	138.197.177.67	6	56294	4011	1	1	5
1941267424	138.68.65.189	134.122.80.82	6	33210	2011	0	0	5
1844411744	138.68.65.189	138.68.65.189	6	39640	6013	0	0	5
1308651520	138.68.65.189	134.122.80.82	6	50944	2001	0	0	5
1694213440	138.68.65.189	138.197.177.67	6	45732	4004	1	1	5
1811590144	138.68.65.189	138.197.177.67	6	53224	7008	1	1	5
2161334528	138.68.65.189	134.122.80.82	6	44758	2008	0	1	5
2770869184	138.68.65.189	134.122.80.82	6	50362	2006	0	0	5
2310736352	138.68.65.189	134.122.80.82	6	55702	2013	0	0	5
2525187360	138.68.65.189	138.68.92.16	6	53642	8004	0	0	5
3701216224	138.68.65.189	138.68.92.16	6	45698	8012	0	0	5
44008832	138.68.65.189	134.122.80.82	6	33032	7003	1	1	5
3820337584	138.68.65.189	138.68.92.16	6	47860	8011	0	0	5
2696546016	138.68.65.189	134.122.80.82	6	56162	2007	0	0	5
3277731136	138.68.65.189	138.68.92.16	6	44784	3007	1	1	5
3836171032	138.68.65.189	138.68.65.189	6	39190	6005	0	0	3
534626544	138.68.65.189	138.68.65.189	6	39676	6013	0	0	5
1278418168	138.68.65.189	138.197.177.67	6	36770	7011	1	1	5
4260532976	138.68.65.189	138.68.65.189	6	56276	6007	0	0	1
277105856	138.68.65.189	138.68.92.16	6	53660	8004	0	0	5
3728094240	138.68.65.189	134.122.80.82	6	48858	2005	0	0	5
2475419528	138.68.65.189	138.68.92.16	6	56570	8001	0	1	3
1680150120	138.68.65.189	138.197.177.67	6	47322	4013	1	1	5
2451402760	138.68.65.189	138.68.65.189	6	46626	3005	1	1	5
436745600	138.68.65.189	134.122.80.82	6	34968	2009	0	0	5
96512480	138.68.65.189	138.68.65.189	6	32984	3001	1	1	5
2234093920	138.68.65.189	138.68.65.189	6	43548	6002	0	0	2
2346612440	138.68.65.189	138.68.92.16	6	44778	8003	0	0	5
1901997664	138.68.65.189	138.68.65.189	6	39704	6013	0	0	5
4224377920	138.68.65.189	138.197.177.67	6	36240	7013	1	1	5
3466778664	138.68.65.189	138.68.92.16	6	45142	3011	1	1	5
2598275896	138.68.65.189	138.68.65.189	6	33750	6001	0	0	1
205979616	138.68.65.189	138.68.65.189	6	43564	6002	0	0	3
4059834976	138.68.65.189	138.68.65.189	6	38726	6004	0	0	5
2909054592	138.68.65.189	138.68.92.16	6	40904	3012	1	1	5
2915244544	138.68.65.189	138.197.177.67	6	53292	7008	1	1	5
2153476576	138.68.65.189	138.197.177.67	6	57462	7012	1	1	5
360756704	138.68.65.189	138.68.92.16	6	56600	8001	0	1	3
3872875264	138.68.65.189	138.197.177.67	6	45808	4004	1	1	5
2663677672	138.68.65.189	138.197.177.67	6	47354	4013	1	1	5
3789095760	138.68.65.189	138.68.92.16	6	55796	3013	1	1	5
912430072	138.68.65.189	138.197.177.67	6	60250	7007	1	1	5
1373637000	138.68.65.189	138.197.177.67	6	56434	4005	1	1	5
4112674208	138.68.65.189	134.122.80.82	6	51034	2001	0	0	5
2670556672	138.68.65.189	138.68.92.16	6	41046	8000	0	0	3
381261784	138.68.65.189	138.68.92.16	6	40590	8009	0	0	5
3245948784	138.68.65.189	138.68.92.16	6	56620	8001	0	1	3
3048816832	138.68.65.189	134.122.80.82	6	33316	2011	0	0	5
4188307424	138.68.65.189	138.68.92.16	6	57752	3009	1	1	5
3118274816	138.68.65.189	134.122.80.82	6	60534	7000	1	1	5
1291214432	138.68.65.189	138.68.92.16	6	45786	8012	0	0	5
3246760864	138.68.65.189	134.122.80.82	6	56246	2007	0	0	5
1198133000	138.68.65.189	138.68.92.16	6	47950	8011	0	0	3
4119561600	138.68.65.189	138.68.92.16	6	40952	3012	1	1	5
1265391528	138.68.65.189	138.197.177.67	6	32930	7009	1	1	5
1203385040	138.68.65.189	138.197.177.67	6	32932	7009	1	1	5
58097984	138.68.65.189	134.122.80.82	6	33340	2011	0	0	5
2933954720	138.68.65.189	138.68.92.16	6	34348	8006	0	0	5
2504276160	138.68.65.189	134.122.80.82	6	42426	7006	1	1	5
1504024568	138.68.65.189	138.68.65.189	6	51714	6003	0	0	5
3160362720	138.68.65.189	138.197.177.67	6	45862	4004	1	1	5
1545173344	138.68.65.189	138.197.177.67	6	37594	4012	1	1	5
222122528	138.68.65.189	134.122.80.82	6	48954	2005	0	0	5
2468592176	138.68.65.189	138.68.65.189	6	37066	6006	0	0	5
1841093904	138.68.65.189	138.68.92.16	6	44004	8005	0	0	5
255268416	138.68.65.189	138.68.65.189	6	56982	6008	0	0	5
508598656	138.68.65.189	134.122.80.82	6	51096	2001	0	0	5
353621792	138.68.65.189	134.122.80.82	6	48970	2005	0	0	5
1620313736	138.68.65.189	138.68.92.16	6	44018	8005	0	0	5
2832081920	138.68.65.189	138.68.92.16	6	60012	3008	1	1	5
2294040832	138.68.65.189	134.122.80.82	6	42836	2004	0	0	5
2924739056	138.68.65.189	138.197.177.67	6	48084	4007	1	1	5
1951284352	138.68.65.189	138.68.65.189	6	57004	6008	0	0	5
441484288	138.68.65.189	134.122.80.82	6	39616	2003	0	0	5
2423242496	138.68.65.189	138.197.177.67	6	53394	7008	1	1	5
2535404160	138.68.65.189	138.68.65.189	6	46752	3005	1	1	5
2706579648	138.68.65.189	138.68.92.16	6	39710	8008	0	0	5
777039320	138.68.65.189	138.197.177.67	6	49002	4003	1	1	5
1404575144	138.68.65.189	138.197.177.67	6	36918	7011	1	1	5
2414892280	138.68.65.189	138.68.92.16	6	39102	8013	0	0	5
2251090928	138.68.65.189	138.68.92.16	6	55900	3013	1	1	5
1148877920	138.68.65.189	138.197.177.67	6	45918	4004	1	1	5
2374388192	138.68.65.189	138.197.177.67	6	37650	4012	1	1	5
2068852416	138.68.65.189	138.68.65.189	6	46768	3005	1	1	5
3256934208	138.68.65.189	138.197.177.67	6	48112	4007	1	1	5
3145305016	138.68.65.189	138.68.65.189	6	34530	3003	1	1	5
4195148992	138.68.65.189	138.68.92.16	6	45876	8012	0	0	5
3178296320	138.68.65.189	138.68.92.16	6	53824	8004	0	0	5
3633197568	138.68.65.189	138.68.92.16	6	60054	3008	1	1	5
1423328208	138.68.65.189	138.197.177.67	6	36940	7011	1	1	5
4082119688	138.68.65.189	138.68.92.16	6	56730	8001	0	1	3
2692240256	138.68.65.189	138.68.65.189	6	57044	6008	0	0	5
2878679872	138.68.65.189	134.122.80.82	6	40682	2002	0	0	5
1372919464	138.68.65.189	138.68.65.189	6	51798	6003	0	0	5
1807435688	138.68.65.189	138.68.92.16	6	55930	3013	1	1	5
1889256784	138.68.65.189	138.68.65.189	6	39348	6005	0	0	3
3881599872	138.68.65.189	138.68.92.16	6	39136	8013	0	0	5
3643942368	138.68.65.189	134.122.80.82	6	51166	2001	0	0	5
4136904816	138.68.65.189	138.197.177.67	6	56572	4005	1	1	5
1956378592	138.68.65.189	138.68.65.189	6	50492	3002	1	1	5
2150001984	138.68.65.189	138.197.177.67	6	33040	7009	1	1	5
3476588992	138.68.65.189	134.122.80.82	6	40702	2002	0	0	5
2729648024	138.68.65.189	138.68.65.189	6	39878	6013	0	0	5
38314848	138.68.65.189	138.197.177.67	6	45966	4004	1	1	5
3004994800	138.68.65.189	138.68.92.16	6	45316	3011	1	1	5
604947712	138.68.65.189	134.122.80.82	6	60670	7000	1	1	5
2417885512	138.68.65.189	138.68.92.16	6	33414	8007	0	0	5
264092704	138.68.65.189	138.68.92.16	6	44104	8005	0	0	5
2183484384	138.68.65.189	134.122.80.82	6	49062	2005	0	0	5
1595949728	138.68.65.189	138.68.65.189	6	34078	6012	0	0	5
3142452928	138.68.65.189	138.68.65.189	6	60484	3004	1	1	5
3118705920	138.68.65.189	134.122.80.82	6	45006	2008	0	0	5
681197384	138.68.65.189	138.68.65.189	6	46834	3005	1	1	5
1318320944	138.68.65.189	138.68.65.189	6	44690	3006	1	1	5
114791680	138.68.65.189	134.122.80.82	6	55952	2013	0	0	5
2030143392	138.68.65.189	138.197.177.67	6	56616	4005	1	1	5
