inst,label,pred,error,prediction
14083,1,1,,0.994
14084,1,1,,0.998
14085,1,1,,0.994
14086,1,1,,0.998
14087,1,1,,0.999
14088,1,1,,0.994
14089,1,1,,0.999
14090,1,1,,0.994
14091,1,1,,0.994
14092,1,1,,0.999
14093,1,1,,0.994
14094,1,1,,0.994
14095,1,1,,0.994
14096,1,1,,0.999
14097,1,1,,0.998
14098,1,1,,0.994
14099,2,2,,0.996
14100,3,3,,0.817
14101,2,2,,0.996
14102,2,2,,0.996
14103,3,3,,0.86
14104,2,2,,0.996
14105,3,3,,0.842
14106,2,2,,0.996
14107,2,2,,0.995
14108,2,2,,0.996
14109,2,2,,0.996
14110,2,2,,0.995
14111,2,2,,0.996
14112,2,2,,0.996
14113,2,2,,0.996
14114,3,3,,0.569
14115,3,3,,0.84
14116,3,3,,0.835
14117,2,2,,0.996
14118,2,2,,0.996
14119,3,3,,0.777
14120,3,5,+,0.872
14121,2,2,,0.996
14122,3,5,+,0.988
14123,2,2,,0.996
14124,2,2,,0.996
14125,2,2,,0.996
14126,3,5,+,0.676
14127,2,2,,0.996
14128,2,2,,0.996
14129,2,2,,0.996
14130,2,2,,0.996
14131,2,2,,0.996
14132,2,2,,0.996
14133,3,5,+,0.891
14134,2,2,,0.995
14135,3,5,+,0.862
14136,2,2,,0.996
14137,3,3,,0.815
14138,3,5,+,0.884
14139,2,2,,0.996
14140,2,2,,0.996
14141,2,2,,0.996
14142,3,3,,0.638
14143,2,2,,0.996
14144,2,2,,0.996
14145,2,2,,0.996
14146,2,2,,0.996
14147,5,3,+,0.53
14148,5,5,,0.996
14149,5,5,,0.997
14150,0,0,,0.998
14151,5,5,,0.997
14152,5,5,,0.998
14153,0,0,,0.999
14154,0,0,,0.997
14155,0,0,,0.999
14156,0,0,,0.997
14157,0,0,,0.997
14158,0,0,,0.998
14159,0,0,,0.999
14160,0,0,,0.996
14161,0,0,,0.999
14162,0,0,,0.997
14163,0,0,,0.999
14164,0,0,,0.997
14165,0,0,,0.997
14166,0,0,,0.997
14167,0,0,,0.996
14168,0,0,,0.999
14169,0,0,,0.997
14170,0,0,,0.997
14171,0,0,,0.999
14172,0,0,,0.999
14173,0,0,,0.999
14174,0,0,,0.996
14175,0,0,,0.997
14176,0,0,,0.999
14177,0,0,,0.998
14178,0,0,,0.999
14179,5,5,,0.997
14180,0,0,,0.997
14181,5,5,,0.998
14182,0,0,,0.997
14183,0,0,,0.999
14184,5,5,,0.996
14185,0,0,,0.998
14186,0,0,,0.997
14187,5,3,+,0.814
14188,0,0,,0.999
14189,5,5,,0.997
14190,0,0,,0.999
14191,5,5,,0.996
14192,5,5,,0.997
14193,0,0,,0.999
14194,5,5,,0.997
14195,0,0,,0.995
14196,5,5,,0.997
14197,5,5,,0.997
14198,5,5,,0.996
14199,0,0,,0.999
14200,0,0,,0.999
14201,0,0,,0.996
14202,5,5,,0.997
14203,0,0,,0.999
14204,5,5,,0.998
14205,0,0,,0.999
14206,0,0,,0.999
14207,5,5,,0.997
14208,5,5,,0.997
14209,5,5,,0.996
14210,0,0,,0.996
14211,0,0,,0.999
14212,0,0,,0.999
14213,1,1,,0.964
14214,1,1,,0.947
14215,4,4,,0.999
14216,4,4,,0.999
14217,4,4,,0.998
14218,4,4,,0.999
14219,4,4,,0.999
14220,4,4,,0.999
14221,4,4,,0.998
14222,4,4,,0.999
14223,4,4,,0.999
14224,4,4,,0.999
14225,4,4,,0.999
14226,4,4,,0.999
14227,4,4,,0.999
14228,4,4,,0.999
14229,4,4,,0.995
14230,4,4,,0.999
14231,4,4,,0.997
14232,4,4,,0.998
14233,4,4,,0.998
14234,4,4,,0.998
14235,4,4,,0.999
14236,4,4,,0.997
14237,4,4,,0.999
14238,4,4,,0.999
14239,4,4,,0.999
14240,5,5,,0.945
14241,4,4,,0.999
14242,4,4,,0.999
14243,4,4,,0.999
14244,4,4,,0.999
14245,4,4,,1
14246,4,4,,0.999
14247,4,4,,0.999
14248,4,4,,0.999
14249,4,4,,0.997
14250,4,4,,0.997
14251,4,4,,0.999
14252,5,5,,0.825
14253,4,4,,0.999
14254,4,4,,0.999
14255,4,4,,1
14256,5,5,,0.89
14257,5,5,,0.909
14258,4,4,,0.999
14259,4,4,,0.999
14260,4,4,,0.999
14261,4,4,,0.998
14262,4,4,,0.999
14263,4,4,,0.999
14264,4,4,,0.996
14265,4,4,,0.999
14266,4,4,,0.999
14267,4,4,,0.998
14268,4,4,,0.997
14269,4,4,,0.998
14270,4,4,,0.997
14271,4,4,,0.999
14272,5,5,,0.999
14273,4,4,,0.999
14274,4,4,,0.999
14275,4,4,,0.999
14276,5,5,,0.939
14277,4,4,,0.998
14278,5,5,,0.999
14279,4,4,,0.999
14280,4,4,,0.998
14281,5,5,,0.999
14282,5,5,,0.86
14283,5,5,,0.87
14284,5,5,,0.999
14285,5,5,,0.877
14286,4,4,,1
14287,4,4,,0.999
14288,5,5,,0.999
14289,4,4,,0.999
14290,5,5,,0.887
14291,4,4,,0.999
14292,4,4,,0.997
14293,4,4,,0.999
14294,4,4,,0.998
14295,4,4,,0.998
14296,5,5,,0.885
14297,4,4,,0.999
14298,4,4,,0.998
14299,5,5,,0.995
14300,4,4,,0.999
14301,5,5,,0.999
14302,4,4,,0.999
14303,4,4,,0.999
14304,5,3,+,0.536
14305,5,5,,0.999
14306,4,4,,0.997
14307,4,4,,0.999
14308,4,4,,0.999
14309,5,5,,0.885
14310,4,4,,0.999
14311,4,4,,0.999
14312,4,4,,0.999
14313,4,4,,0.999
14314,4,4,,0.997
14315,4,4,,0.999
14316,4,4,,0.996
14317,4,4,,0.998
14318,4,4,,0.999
14319,5,5,,0.886
14320,4,4,,0.999
14321,4,4,,0.998
14322,4,4,,0.999
14323,5,5,,0.979
14324,5,5,,0.999
14325,5,5,,0.999
14326,4,4,,0.993
14327,5,5,,0.843
14328,5,5,,0.998
14329,5,5,,0.686
14330,5,5,,0.999
14331,5,5,,0.999
14332,5,5,,0.999
14333,5,5,,0.633
14334,5,5,,0.889
14335,1,1,,0.998
14336,1,1,,0.998
14337,3,3,,0.997
14338,3,3,,0.999
14339,1,1,,0.998
14340,3,3,,0.999
14341,3,3,,0.999
14342,1,1,,0.998
14343,3,3,,0.999
14344,3,3,,0.999
14345,3,3,,0.998
14346,3,3,,0.999
14347,1,1,,0.998
14348,1,1,,0.998
14349,1,1,,0.998
14350,3,3,,0.999
14351,1,1,,0.998
14352,3,3,,0.998
14353,1,1,,0.998
14354,1,1,,0.998
14355,1,1,,0.994
14356,1,1,,0.998
14357,1,1,,0.998
14358,3,3,,0.998
14359,3,3,,0.999
14360,3,3,,0.999
14361,1,1,,0.994
14362,1,1,,0.998
14363,3,3,,0.999
14364,3,3,,0.998
14365,1,1,,0.997
14366,3,3,,0.999
14367,1,1,,0.994
14368,1,1,,0.998
14369,1,1,,0.994
14370,1,1,,0.998
14371,1,1,,0.998
14372,3,3,,0.999
14373,1,1,,0.998
14374,1,1,,0.999
14375,3,3,,0.998
14376,3,3,,0.998
14377,3,3,,0.999
14378,1,1,,0.998
14379,1,1,,0.998
14380,3,3,,0.999
14381,1,1,,0.998
14382,3,3,,0.999
14383,3,3,,0.983
14384,3,3,,0.998
14385,3,3,,0.998
14386,3,3,,0.999
14387,1,1,,0.998
14388,3,3,,0.998
14389,3,3,,0.999
14390,3,3,,0.999
14391,3,3,,0.999
14392,3,3,,0.999
14393,1,1,,0.999
14394,1,1,,0.994
14395,1,1,,0.999
14396,1,1,,0.999
14397,1,1,,0.999
14398,1,1,,0.999
14399,1,1,,0.994
14400,1,1,,0.998
14401,1,1,,0.999
14402,1,1,,0.994
14403,1,1,,0.999
14404,1,1,,0.998
14405,1,1,,0.999
14406,1,1,,0.999
14407,1,1,,0.999
14408,1,1,,0.991
14409,1,1,,0.998
14410,1,1,,0.998
14411,1,1,,0.998
14412,1,1,,0.998
14413,1,1,,0.998
14414,1,1,,0.998
14415,3,3,,0.999
14416,1,1,,0.998
14417,1,1,,0.998
14418,1,1,,0.998
14419,3,3,,0.999
14420,1,1,,0.998
14421,3,3,,0.999
14422,1,1,,0.994
14423,1,1,,0.998
14424,1,1,,0.994
14425,3,3,,0.998
14426,3,3,,0.998
14427,1,1,,0.998
14428,1,1,,0.994
14429,3,3,,0.998
14430,3,3,,0.999
14431,3,3,,0.999
14432,1,1,,0.998
14433,1,1,,0.994
14434,3,3,,0.998
14435,3,3,,0.999
14436,3,3,,0.998
14437,1,1,,0.998
14438,3,3,,0.998
14439,1,1,,0.995
14440,1,1,,0.998
14441,1,1,,0.994
14442,1,1,,0.998
14443,1,1,,0.999
14444,3,3,,0.998
14445,3,3,,0.999
14446,3,3,,0.998
14447,1,1,,0.998
14448,3,3,,0.999
14449,1,1,,0.999
14450,3,3,,0.998
14451,3,3,,0.999
14452,1,1,,0.999
14453,3,3,,0.998
14454,1,1,,0.998
14455,3,3,,0.998
14456,3,3,,0.998
14457,1,1,,0.999
14458,3,3,,0.998
14459,1,1,,0.998
14460,1,1,,0.998
14461,1,1,,0.998
14462,1,1,,0.994
14463,3,3,,0.998
14464,3,3,,0.999
14465,1,1,,0.994
14466,1,1,,0.998
14467,1,1,,0.994
14468,1,1,,0.999
14469,1,1,,0.999
14470,1,1,,0.994
14471,1,1,,0.994
14472,3,3,,0.999
14473,1,1,,0.998
14474,3,3,,0.998
14475,1,1,,0.994
14476,1,1,,0.999
14477,1,1,,0.999
14478,1,1,,0.999
14479,1,1,,0.994
14480,1,1,,0.999
14481,1,1,,0.999
14482,1,1,,0.994
14483,1,1,,0.999
14484,1,1,,0.998
14485,1,1,,0.994
14486,3,3,,0.998
14487,1,1,,0.998
14488,1,1,,0.999
14489,1,1,,0.994
14490,1,1,,0.999
14491,1,1,,0.994
14492,1,1,,0.998
14493,1,1,,0.998
14494,1,1,,0.994
14495,1,1,,0.999
14496,1,1,,0.999
14497,1,1,,0.999
14498,1,1,,0.998
14499,1,1,,0.996
14500,1,1,,0.999
14501,1,1,,0.998
14502,1,1,,0.996
14503,1,1,,0.998
14504,1,1,,0.999
14505,1,1,,0.998
14506,1,1,,0.998
14507,3,3,,0.823
14508,3,3,,0.804
14509,3,5,+,0.694
14510,3,3,,0.813
14511,3,3,,0.83
14512,3,5,+,0.629
14513,2,2,,0.996
14514,2,2,,0.996
14515,2,2,,0.996
14516,2,2,,0.996
14517,2,2,,0.996
14518,2,2,,0.996
14519,2,2,,0.996
14520,2,2,,0.995
14521,2,2,,0.996
14522,2,2,,0.996
14523,2,2,,0.996
14524,2,2,,0.995
14525,2,2,,0.996
14526,2,2,,0.996
14527,3,3,,0.809
14528,2,2,,0.996
14529,2,2,,0.996
14530,2,2,,0.996
14531,2,2,,0.996
14532,2,2,,0.996
14533,2,2,,0.996
14534,2,2,,0.996
14535,2,2,,0.995
14536,2,2,,0.996
14537,2,2,,0.996
14538,2,2,,0.996
14539,2,2,,0.996
14540,2,2,,0.996
14541,2,2,,0.996
14542,2,2,,0.996
14543,2,2,,0.996
14544,2,2,,0.995
14545,2,2,,0.995
14546,2,2,,0.996
14547,2,2,,0.996
14548,2,2,,0.996
14549,2,2,,0.996
14550,2,2,,0.996
14551,2,2,,0.996
14552,2,2,,0.995
14553,2,2,,0.996
14554,2,2,,0.996
14555,2,2,,0.996
14556,2,2,,0.996
14557,2,2,,0.996
14558,2,2,,0.996
14559,2,2,,0.996
14560,2,2,,0.996
14561,2,2,,0.996
14562,3,3,,0.839
14563,2,2,,0.996
14564,3,5,+,0.885
14565,3,3,,0.763
14566,3,3,,0.741
14567,2,2,,0.996
14568,2,2,,0.996
14569,2,2,,0.996
14570,3,3,,0.836
14571,3,3,,0.751
14572,3,3,,0.787
14573,2,2,,0.996
14574,3,3,,0.839
14575,3,3,,0.863
14576,3,3,,0.851
14577,3,3,,0.859
14578,2,2,,0.996
14579,2,2,,0.996
14580,2,2,,0.996
14581,2,2,,0.996
14582,2,2,,0.996
14583,2,2,,0.996
14584,3,3,,0.784
14585,2,2,,0.995
14586,2,2,,0.996
14587,2,2,,0.995
14588,2,2,,0.996
14589,2,2,,0.995
14590,2,2,,0.996
14591,3,5,+,0.87
14592,2,2,,0.996
14593,2,2,,0.996
14594,2,2,,0.996
14595,3,3,,0.802
14596,2,2,,0.996
14597,2,2,,0.995
14598,2,2,,0.996
14599,2,2,,0.996
14600,3,5,+,0.543
14601,3,3,,0.602
14602,2,2,,0.996
14603,3,5,+,0.862
14604,2,2,,0.996
14605,2,2,,0.996
14606,2,2,,0.996
14607,2,2,,0.995
14608,2,2,,0.996
14609,2,2,,0.996
14610,2,2,,0.996
14611,2,2,,0.996
14612,2,2,,0.995
14613,2,2,,0.996
14614,2,2,,0.996
14615,3,3,,0.669
14616,2,2,,0.996
14617,2,2,,0.996
14618,2,2,,0.996
14619,2,2,,0.996
14620,2,2,,0.996
14621,2,2,,0.996
14622,2,2,,0.996
14623,2,2,,0.996
14624,2,2,,0.996
14625,2,2,,0.995
14626,2,2,,0.996
14627,2,2,,0.996
14628,2,2,,0.996
14629,2,2,,0.996
14630,0,0,,0.999
14631,0,0,,0.999
14632,0,0,,0.999
14633,0,0,,0.996
14634,0,0,,0.999
14635,0,0,,0.999
14636,0,0,,0.999
14637,0,0,,0.998
14638,5,5,,0.997
14639,5,5,,0.997
14640,0,0,,0.999
14641,0,0,,0.998
14642,0,0,,0.997
14643,0,0,,0.996
14644,0,0,,0.999
14645,0,0,,0.999
14646,0,0,,0.999
14647,0,0,,0.999
14648,0,0,,0.999
14649,0,0,,0.999
14650,0,0,,0.999
14651,0,0,,0.999
14652,0,0,,0.997
14653,0,0,,0.997
14654,0,0,,0.996
14655,0,0,,0.999
14656,0,0,,0.997
14657,0,0,,0.998
14658,0,0,,0.999
14659,0,0,,0.997
14660,0,0,,0.999
14661,0,0,,0.997
14662,0,0,,0.999
14663,0,0,,0.997
14664,0,0,,0.996
14665,0,0,,0.997
14666,0,0,,0.999
14667,0,0,,0.997
14668,0,0,,0.996
14669,0,0,,0.996
14670,0,0,,0.999
14671,0,0,,0.997
14672,0,0,,0.998
14673,0,0,,0.999
14674,0,0,,0.999
14675,0,0,,0.997
14676,0,0,,0.999
14677,0,0,,0.999
14678,0,0,,0.996
14679,0,0,,0.999
14680,0,0,,0.996
14681,0,0,,0.999
14682,0,0,,0.997
14683,0,0,,0.996
14684,5,5,,0.997
14685,0,0,,0.997
14686,0,0,,0.999
14687,0,0,,0.996
14688,5,5,,0.997
14689,0,0,,0.999
14690,5,5,,0.997
14691,5,5,,0.997
14692,0,0,,0.999
14693,0,0,,1
14694,0,0,,0.997
14695,5,5,,0.998
14696,5,5,,0.997
14697,5,5,,0.997
14698,0,0,,0.999
14699,5,5,,0.996
14700,5,5,,0.997
14701,5,5,,0.997
14702,5,5,,0.997
14703,5,5,,0.997
14704,5,5,,0.997
14705,0,0,,0.998
14706,0,0,,0.999
14707,5,5,,0.997
14708,5,5,,0.997
14709,5,5,,0.997
14710,5,5,,0.997
14711,5,5,,0.998
14712,5,5,,0.997
14713,5,5,,0.997
14714,5,5,,0.997
14715,5,5,,0.997
14716,5,5,,0.997
14717,5,5,,0.997
14718,5,5,,0.998
14719,5,5,,0.997
14720,5,5,,0.997
14721,0,0,,0.998
14722,0,0,,0.999
14723,5,5,,0.996
14724,0,0,,0.999
14725,0,0,,0.998
14726,0,0,,0.999
14727,0,0,,0.997
14728,1,0,+,0.787
14729,1,1,,0.839
1,4,4,,0.998
2,4,4,,0.997
3,5,5,,0.846
4,5,3,+,0.854
5,5,5,,0.849
6,5,5,,0.893
7,4,4,,0.998
8,5,3,+,0.846
9,4,4,,0.998
10,4,4,,0.997
11,5,5,,0.851
12,5,5,,0.729
13,4,4,,0.994
14,4,4,,0.998
15,5,5,,0.854
16,5,5,,0.614
17,5,5,,0.89
18,5,5,,0.842
19,4,4,,0.998
20,4,4,,0.997
21,5,5,,0.811
22,3,5,+,0.82
23,2,2,,0.998
24,3,3,,0.892
25,3,3,,0.913
26,3,3,,0.787
27,2,2,,0.998
28,3,3,,0.897
29,3,5,+,0.589
30,3,3,,0.905
31,3,3,,0.746
32,2,2,,0.998
33,2,2,,0.999
34,3,5,+,0.843
35,3,3,,0.878
36,0,0,,0.999
37,0,0,,0.998
38,0,0,,0.998
39,0,0,,0.998
40,0,0,,0.999
41,0,0,,1
42,0,0,,0.998
43,0,0,,0.998
44,0,0,,0.998
45,0,0,,0.998
46,0,0,,1
47,0,0,,0.998
48,0,0,,0.998
49,0,0,,1
50,5,3,+,0.832
51,0,0,,0.998
52,5,5,,0.996
53,0,0,,0.998
54,5,5,,0.998
55,5,5,,0.999
56,5,5,,0.999
57,5,5,,0.999
58,5,5,,0.778
59,0,0,,0.998
60,5,5,,0.998
61,0,0,,0.998
62,0,0,,0.998
63,0,0,,0.998
64,0,0,,1
65,0,0,,0.998
66,0,0,,0.998
67,0,0,,0.998
68,0,0,,1
69,0,0,,0.998
70,0,0,,1
71,0,0,,0.999
72,0,0,,0.998
73,0,0,,0.998
74,5,5,,0.798
75,4,4,,0.999
76,4,4,,1
77,5,5,,0.847
78,5,5,,0.858
79,4,4,,0.998
80,4,4,,0.998
81,5,5,,0.895
82,5,5,,0.857
83,4,4,,0.998
84,4,4,,0.998
85,4,4,,0.998
86,4,4,,0.998
87,4,4,,0.998
88,5,5,,0.737
89,5,5,,0.824
90,5,5,,0.872
91,3,3,,0.908
92,3,3,,0.901
93,3,3,,0.892
94,3,3,,0.889
95,2,2,,0.998
96,3,3,,0.669
97,3,5,+,0.798
98,3,3,,0.868
99,3,3,,0.899
100,2,2,,0.998
101,3,3,,0.894
102,2,2,,0.998
103,3,3,,0.84
104,3,3,,0.9
105,3,3,,0.566
106,3,3,,0.82
107,2,2,,0.999
108,3,3,,0.914
109,0,0,,0.998
110,0,0,,1
111,0,0,,0.998
112,0,0,,1
113,0,0,,0.999
114,0,0,,0.998
115,5,5,,0.89
116,5,5,,0.999
117,5,5,,0.984
118,0,0,,0.998
119,0,0,,1
120,0,0,,0.999
121,0,0,,1
122,5,5,,0.999
123,5,5,,0.999
124,5,3,+,0.568
125,5,5,,0.999
126,0,0,,1
127,0,0,,0.998
128,0,0,,0.999
129,0,0,,0.998
130,0,0,,0.998
131,5,5,,0.699
132,5,5,,0.999
133,0,0,,0.998
134,0,0,,0.998
135,0,0,,0.998
136,0,0,,0.998
137,0,0,,0.998
138,0,0,,0.998
139,0,0,,0.998
140,0,0,,1
141,0,0,,1
142,0,0,,0.998
143,0,0,,0.998
144,4,4,,0.999
145,5,5,,0.827
146,5,5,,0.856
147,5,5,,0.812
148,4,4,,0.999
149,4,4,,0.998
150,4,4,,0.998
151,5,5,,0.88
152,4,4,,0.998
153,4,4,,0.998
154,5,5,,0.878
155,5,5,,0.869
156,4,4,,0.999
157,5,5,,0.855
158,4,4,,0.998
159,5,5,,0.895
160,4,4,,0.997
161,4,4,,0.998
162,4,4,,0.998
163,4,4,,0.997
164,5,5,,0.84
165,5,5,,0.767
166,1,1,,1
167,3,3,,0.999
168,1,1,,0.995
169,1,1,,1
170,1,1,,1
171,1,1,,1
172,1,1,,1
173,3,3,,0.886
174,3,3,,0.56
175,3,3,,0.867
176,3,3,,0.89
177,2,2,,0.991
178,2,2,,0.991
179,3,3,,0.891
180,2,2,,0.999
181,3,3,,0.861
182,2,2,,0.998
183,2,2,,0.997
184,3,3,,0.91
185,3,3,,0.818
186,2,2,,0.999
187,2,2,,0.997
188,2,2,,0.999
189,2,2,,0.997
190,2,2,,0.998
191,2,2,,0.998
192,3,3,,0.858
193,2,2,,0.999
194,2,2,,0.997
195,2,2,,0.998
196,2,2,,0.999
197,2,2,,0.999
198,0,0,,0.998
199,0,0,,0.998
200,0,0,,0.998
201,0,0,,1
202,0,0,,0.999
203,5,5,,0.999
204,5,5,,0.998
205,5,5,,1
206,0,0,,1
207,5,5,,0.999
208,5,5,,0.993
209,0,0,,0.998
210,5,5,,0.999
211,5,5,,0.998
212,5,5,,0.997
213,5,5,,0.933
214,5,5,,0.999
215,0,0,,0.998
216,0,0,,0.998
217,0,0,,0.998
218,0,0,,0.998
219,5,5,,0.995
220,0,0,,1
221,0,0,,1
222,0,0,,0.998
223,0,0,,1
224,0,0,,1
225,0,0,,1
226,0,0,,1
227,0,0,,0.998
228,4,4,,0.999
229,4,4,,0.998
230,5,5,,0.634
231,5,5,,0.83
232,4,4,,0.997
233,4,4,,0.999
234,4,4,,0.998
235,5,3,+,0.571
236,5,3,+,0.9
237,4,4,,0.998
238,4,4,,0.997
239,5,5,,0.894
240,4,4,,0.998
241,4,4,,0.998
242,5,5,,0.879
243,4,4,,0.999
244,4,4,,0.998
245,5,5,,0.78
246,4,4,,0.997
247,5,5,,0.893
248,5,5,,0.847
249,4,4,,0.999
250,5,5,,0.652
251,4,4,,0.998
252,5,3,+,0.792
253,4,4,,0.999
254,4,4,,0.999
255,5,5,,0.888
256,4,4,,0.999
257,4,4,,0.999
258,4,4,,0.998
259,5,5,,0.827
260,5,3,+,0.901
261,4,4,,0.998
262,5,5,,0.829
263,4,4,,0.997
264,4,4,,0.997
265,5,3,+,0.535
266,5,5,,0.895
267,5,5,,0.854
268,5,5,,0.818
269,5,5,,0.892
270,4,4,,0.998
271,4,4,,0.998
272,4,4,,0.998
273,4,4,,0.998
274,4,4,,0.997
275,4,4,,0.998
276,4,4,,0.998
277,4,4,,0.998
278,4,4,,0.998
279,4,4,,0.999
280,4,4,,0.998
281,4,4,,0.997
282,4,4,,0.998
283,5,3,+,0.57
284,5,5,,0.895
285,1,1,,1
286,1,1,,1
287,1,1,,0.994
288,1,1,,1
289,3,3,,0.998
290,3,3,,0.999
291,3,3,,0.998
292,3,3,,0.999
293,1,1,,1
294,3,3,,0.999
295,3,3,,0.999
296,3,3,,0.998
297,3,3,,0.998
298,3,3,,0.989
299,1,1,,1
300,3,3,,0.999
301,3,3,,0.999
302,3,3,,0.996
303,3,3,,0.998
304,3,3,,0.998
305,3,3,,0.999
306,1,1,,0.995
307,1,1,,1
308,3,3,,0.999
309,1,1,,0.995
310,1,1,,1
311,3,3,,0.998
312,1,1,,0.995
313,1,1,,1
314,1,1,,1
315,1,1,,0.995
316,1,1,,0.995
317,1,1,,0.992
318,1,1,,1
319,1,1,,0.995
320,1,1,,1
321,1,1,,1
322,1,1,,1
323,1,1,,1
324,3,3,,0.999
325,3,3,,0.999
326,3,3,,0.997
327,3,3,,0.999
328,3,3,,0.998
329,3,3,,0.999
330,3,3,,0.998
331,3,3,,0.999
332,3,3,,0.998
333,1,1,,1
334,3,3,,0.999
335,3,3,,0.998
336,1,1,,1
337,1,1,,1
338,1,1,,1
339,3,3,,0.999
340,1,1,,1
341,2,2,,0.999
342,3,5,+,0.724
343,3,5,+,0.697
344,2,2,,0.998
345,2,2,,0.998
346,3,3,,0.889
347,3,5,+,0.981
348,2,2,,0.998
349,3,3,,0.583
350,3,3,,0.873
351,3,3,,0.883
352,2,2,,0.998
353,2,2,,0.997
354,2,2,,0.998
355,3,3,,0.864
356,2,2,,0.995
357,2,2,,0.999
358,2,2,,0.998
359,2,2,,0.999
360,2,2,,0.999
361,2,2,,0.999
362,2,2,,0.999
363,2,2,,0.997
364,2,2,,0.998
365,3,3,,0.9
366,3,5,+,0.622
367,2,2,,0.996
368,3,3,,0.884
369,2,2,,0.999
370,2,2,,0.999
371,2,2,,0.999
372,2,2,,0.997
373,2,2,,0.996
374,3,3,,0.909
375,3,3,,0.91
376,3,3,,0.903
377,3,3,,0.874
378,3,5,+,0.845
379,2,2,,0.999
380,2,2,,0.996
381,2,2,,0.997
382,3,3,,0.879
383,2,2,,0.999
384,3,3,,0.914
385,2,2,,0.999
386,2,2,,0.998
387,2,2,,0.999
388,2,2,,0.999
389,2,2,,0.999
390,2,2,,0.999
391,2,2,,0.997
392,2,2,,0.997
393,2,2,,0.997
394,2,2,,0.998
395,2,2,,0.997
396,0,0,,0.998
397,0,0,,1
398,0,0,,1
399,0,0,,0.998
400,0,0,,0.998
401,0,0,,0.999
402,0,0,,0.998
403,0,0,,0.998
404,5,5,,0.999
405,0,0,,0.999
406,5,5,,0.997
407,5,5,,0.999
408,5,5,,0.998
409,0,0,,0.998
410,0,0,,0.998
411,0,0,,0.998
412,0,0,,0.998
413,0,0,,0.998
414,0,0,,0.998
415,5,5,,0.999
416,0,0,,0.998
417,5,5,,0.998
418,5,5,,0.998
419,0,0,,0.998
420,5,5,,0.999
421,0,0,,0.998
422,5,5,,0.999
423,0,0,,1
424,5,5,,0.995
425,0,0,,1
426,5,3,+,0.854
427,0,0,,0.998
428,5,5,,0.998
429,5,5,,0.999
430,5,5,,0.999
431,5,5,,0.997
432,5,5,,0.998
433,0,0,,0.998
434,5,3,+,0.713
435,5,5,,0.999
436,0,0,,0.998
437,5,5,,0.998
438,0,0,,0.998
439,0,0,,0.998
440,5,5,,0.998
441,0,0,,0.998
442,5,5,,0.998
443,5,5,,0.999
444,0,0,,0.998
445,0,0,,0.998
446,0,0,,1
447,0,0,,1
448,0,0,,0.998
449,0,0,,1
450,0,0,,0.998
451,0,0,,0.998
452,0,0,,0.998
453,0,0,,0.998
454,0,0,,0.998
455,0,0,,0.998
456,0,0,,0.998
457,0,0,,1
458,0,0,,1
459,0,0,,1
460,0,0,,1
461,4,4,,0.998
462,4,4,,0.998
463,4,4,,0.994
464,4,4,,0.998
465,4,4,,0.998
466,5,5,,0.893
467,4,4,,0.997
468,5,5,,0.857
469,5,3,+,0.839
470,4,4,,0.997
471,5,5,,0.866
472,5,5,,0.776
473,4,4,,0.998
474,4,4,,0.998
475,5,3,+,0.835
476,4,4,,0.998
477,4,4,,0.998
478,4,4,,0.997
479,4,4,,0.999
480,4,4,,0.998
481,4,4,,0.999
482,5,5,,0.5
483,5,5,,0.853
484,5,5,,0.853
485,4,4,,0.998
486,4,4,,0.998
487,4,4,,0.998
488,4,4,,0.997
489,1,1,,1
490,1,1,,1
491,1,1,,1
492,1,1,,0.992
493,1,1,,1
494,3,3,,0.996
495,1,1,,1
496,3,3,,0.998
497,3,3,,0.998
498,1,1,,1
499,3,3,,0.998
500,1,1,,1
501,1,1,,1
502,1,1,,1
503,3,3,,0.974
504,1,1,,0.995
505,1,1,,0.995
506,1,1,,1
507,1,1,,1
508,1,1,,0.947
509,1,1,,1
510,3,3,,0.999
511,3,3,,0.999
512,3,3,,0.999
513,1,1,,1
514,3,3,,0.999
515,3,3,,0.999
516,1,1,,1
517,3,3,,0.999
518,1,1,,0.993
519,2,2,,0.999
520,2,2,,0.999
521,3,5,+,0.779
522,3,5,+,0.761
523,3,3,,0.804
524,2,2,,0.997
525,2,2,,0.999
526,3,3,,0.896
527,2,2,,0.991
528,2,2,,0.998
529,3,5,+,0.597
530,3,3,,0.901
531,2,2,,0.995
532,3,3,,0.886
533,2,2,,0.994
534,2,2,,0.998
535,2,2,,0.998
536,3,3,,0.902
537,2,2,,0.997
538,3,3,,0.878
539,2,2,,0.999
540,3,3,,0.882
541,2,2,,0.999
542,2,2,,0.999
543,3,5,+,0.654
544,2,2,,0.999
545,2,2,,0.997
546,2,2,,0.998
547,2,2,,0.999
548,2,2,,0.999
549,0,0,,0.998
550,5,3,+,0.912
551,0,0,,0.998
552,0,0,,0.998
553,0,0,,0.998
554,0,0,,0.998
555,0,0,,0.998
556,5,5,,0.991
557,5,5,,0.999
558,0,0,,0.998
559,5,5,,0.999
560,5,5,,0.999
561,5,5,,0.999
562,5,5,,0.999
563,5,5,,0.981
564,5,5,,0.999
565,0,0,,0.999
566,5,5,,0.996
567,0,0,,1
568,0,0,,0.998
569,5,5,,0.998
570,0,0,,1
571,5,5,,0.841
572,0,0,,0.998
573,0,0,,0.998
574,0,0,,0.998
575,0,0,,0.998
