inst,label,pred,error,prediction
126,0,0,,0.999
127,0,0,,0.999
128,0,0,,0.999
129,0,0,,0.999
130,0,0,,0.999
131,3,3,,0.999
132,3,3,,0.999
133,0,0,,0.999
134,0,0,,0.999
135,0,0,,0.998
136,0,0,,0.998
137,0,0,,0.998
138,0,0,,0.998
139,0,0,,0.998
140,0,0,,0.999
141,0,0,,0.998
142,0,0,,0.998
143,0,0,,0.998
144,4,4,,0.997
145,3,3,,0.999
146,3,3,,0.999
147,3,3,,0.999
148,4,4,,0.998
149,4,4,,0.998
150,4,4,,0.998
151,3,3,,0.999
152,4,4,,0.998
153,4,4,,0.998
154,3,3,,0.999
155,3,3,,0.999
156,4,4,,0.997
157,3,3,,0.999
158,4,4,,0.998
159,3,3,,0.999
160,4,4,,0.998
161,4,4,,0.998
162,4,4,,0.998
163,4,4,,0.998
164,3,3,,0.999
165,3,3,,0.999
166,1,1,,0.998
167,3,3,,1
168,1,1,,0.998
169,1,1,,0.998
170,1,1,,0.998
171,1,1,,0.998
172,1,1,,0.998
173,3,3,,0.999
174,3,3,,0.999
175,3,3,,0.999
176,3,3,,0.999
177,2,2,,0.998
178,2,2,,0.998
179,3,3,,0.999
180,2,2,,0.999
181,3,3,,0.999
182,2,2,,0.999
183,2,2,,0.999
184,3,3,,0.999
185,3,3,,0.999
186,2,2,,0.999
187,2,2,,0.999
188,2,2,,0.999
189,2,2,,0.999
190,2,2,,0.999
191,2,2,,0.999
192,3,3,,0.999
193,2,2,,0.999
194,2,2,,0.999
195,2,2,,0.999
196,2,2,,0.999
197,2,2,,0.999
198,0,0,,0.999
199,0,0,,0.998
200,0,0,,0.999
201,0,0,,0.999
202,0,0,,0.999
203,3,3,,0.999
204,3,3,,0.999
205,3,3,,0.999
206,0,0,,0.999
207,3,3,,0.999
208,3,3,,0.999
209,0,0,,0.999
210,3,3,,0.999
211,3,3,,0.999
212,3,3,,0.999
213,3,3,,0.999
214,3,3,,0.999
215,0,0,,0.998
216,0,0,,0.999
217,0,0,,0.998
218,0,0,,0.999
219,3,3,,0.999
220,0,0,,0.999
221,0,0,,0.998
222,0,0,,0.998
223,0,0,,0.999
224,0,0,,0.999
225,0,0,,0.999
226,0,0,,0.998
227,0,0,,0.999
228,4,4,,0.998
229,4,4,,0.998
230,3,3,,0.999
231,3,3,,0.999
232,4,4,,0.998
233,4,4,,0.998
234,4,4,,0.998
235,3,3,,0.999
236,3,3,,0.999
237,4,4,,0.998
238,4,4,,0.998
239,3,3,,0.999
240,4,4,,0.998
241,4,4,,0.998
242,3,3,,0.999
243,4,4,,0.998
244,4,4,,0.998
245,3,3,,0.999
246,4,4,,0.998
247,3,3,,0.999
248,3,3,,0.999
249,4,4,,0.998
250,3,3,,0.999
251,4,4,,0.998
252,3,3,,0.999
253,4,4,,0.998
254,4,4,,0.998
255,3,3,,0.999
256,4,4,,0.998
257,4,4,,0.997
258,4,4,,0.998
259,3,3,,0.999
260,3,3,,0.999
261,4,4,,0.998
262,3,3,,0.999
263,4,4,,0.998
264,4,4,,0.998
265,3,3,,0.999
266,3,3,,0.999
267,3,3,,0.999
268,3,3,,0.999
269,3,3,,0.999
270,4,4,,0.998
271,4,4,,0.998
272,4,4,,0.998
273,4,4,,0.998
274,4,4,,0.998
275,4,4,,0.998
276,4,4,,0.998
277,4,4,,0.998
278,4,4,,0.998
279,4,4,,0.997
280,4,4,,0.998
281,4,4,,0.998
282,4,4,,0.998
283,3,3,,0.999
284,3,3,,0.999
285,1,1,,0.998
286,1,1,,0.998
287,1,1,,0.998
288,1,1,,0.998
289,3,3,,0.999
290,3,3,,0.999
291,3,3,,0.999
292,3,3,,1
293,1,1,,0.998
294,3,3,,1
295,3,3,,0.999
296,3,3,,0.999
297,3,3,,0.999
298,3,3,,0.998
299,1,1,,0.998
300,3,3,,0.999
301,3,3,,0.999
302,3,3,,0.999
303,3,3,,0.999
304,3,3,,0.999
305,3,3,,1
306,1,1,,0.998
307,1,1,,0.998
308,3,3,,0.999
309,1,1,,0.997
310,1,1,,0.998
311,3,3,,0.999
312,1,1,,0.998
313,1,1,,0.998
314,1,1,,0.998
315,1,1,,0.998
316,1,1,,0.998
317,1,1,,0.998
318,1,1,,0.998
319,1,1,,0.998
320,1,1,,0.998
321,1,1,,0.998
322,1,1,,0.998
323,1,1,,0.998
324,3,3,,0.999
325,3,3,,1
326,3,3,,0.999
327,3,3,,0.999
328,3,3,,0.999
329,3,3,,1
330,3,3,,0.999
331,3,3,,1
332,3,3,,0.999
333,1,1,,0.998
334,3,3,,0.999
335,3,3,,0.999
336,1,1,,0.998
337,1,1,,0.998
338,1,1,,0.998
339,3,3,,1
340,1,1,,0.998
341,2,2,,0.999
342,3,3,,0.999
343,3,3,,0.999
344,2,2,,0.999
345,2,2,,0.999
346,3,3,,0.999
347,3,3,,0.999
348,2,2,,0.999
349,3,3,,0.999
350,3,3,,0.999
351,3,3,,0.999
352,2,2,,0.999
353,2,2,,0.999
354,2,2,,0.999
355,3,3,,0.999
356,2,2,,0.999
357,2,2,,0.999
358,2,2,,0.999
359,2,2,,0.999
360,2,2,,0.999
361,2,2,,0.999
362,2,2,,0.999
363,2,2,,0.999
364,2,2,,0.999
365,3,3,,0.999
366,3,3,,0.999
367,2,2,,0.999
368,3,3,,0.999
369,2,2,,0.999
370,2,2,,0.999
371,2,2,,0.999
372,2,2,,0.999
373,2,2,,0.999
374,3,3,,0.999
375,3,3,,0.999
376,3,3,,0.999
377,3,3,,0.999
378,3,3,,0.999
379,2,2,,0.999
380,2,2,,0.999
381,2,2,,0.999
382,3,3,,0.999
383,2,2,,0.999
384,3,3,,0.999
385,2,2,,0.999
386,2,2,,0.999
387,2,2,,0.999
388,2,2,,0.999
389,2,2,,0.999
390,2,2,,0.999
391,2,2,,0.999
392,2,2,,0.999
393,2,2,,0.999
394,2,2,,0.999
395,2,2,,0.999
396,0,0,,0.998
397,0,0,,0.999
398,0,0,,0.999
399,0,0,,0.999
400,0,0,,0.999
401,0,0,,0.999
402,0,0,,0.999
403,0,0,,0.998
404,3,3,,0.999
405,0,0,,0.998
406,3,3,,0.999
407,3,3,,0.999
408,3,3,,0.999
409,0,0,,0.998
410,0,0,,0.999
411,0,0,,0.998
412,0,0,,0.999
413,0,0,,0.999
414,0,0,,0.997
415,3,3,,0.999
416,0,0,,0.998
417,3,3,,0.999
418,3,3,,0.999
419,0,0,,0.999
420,3,3,,0.999
421,0,0,,0.999
422,3,3,,0.999
423,0,0,,0.999
424,3,3,,0.999
425,0,0,,0.999
426,3,3,,0.999
427,0,0,,0.999
428,3,3,,0.999
429,3,3,,0.999
430,3,3,,0.999
431,3,3,,0.999
432,3,3,,0.999
433,0,0,,0.998
434,3,3,,0.999
435,3,3,,0.999
436,0,0,,0.998
437,3,3,,0.999
438,0,0,,0.999
439,0,0,,0.998
440,3,3,,0.999
441,0,0,,0.997
442,3,3,,0.999
443,3,3,,0.999
444,0,0,,0.999
445,0,0,,0.999
446,0,0,,0.999
447,0,0,,0.999
448,0,0,,0.999
449,0,0,,0.999
450,0,0,,0.999
451,0,0,,0.998
452,0,0,,0.998
453,0,0,,0.998
454,0,0,,0.998
455,0,0,,0.999
456,0,0,,0.999
457,0,0,,0.999
458,0,0,,0.999
459,0,0,,0.999
460,0,0,,0.998
461,4,4,,0.998
462,4,4,,0.998
463,4,4,,0.997
464,4,4,,0.998
465,4,4,,0.998
466,3,3,,0.999
467,4,4,,0.998
468,3,3,,0.999
469,3,3,,0.999
470,4,4,,0.998
471,3,3,,0.999
472,3,3,,0.999
473,4,4,,0.998
474,4,4,,0.998
475,3,3,,0.999
476,4,4,,0.998
477,4,4,,0.998
478,4,4,,0.998
479,4,4,,0.997
480,4,4,,0.998
481,4,4,,0.998
482,3,3,,0.999
483,3,3,,0.999
484,3,3,,0.999
485,4,4,,0.998
486,4,4,,0.998
487,4,4,,0.998
488,4,4,,0.998
489,1,1,,0.998
490,1,1,,0.998
491,1,1,,0.998
492,1,1,,0.998
493,1,1,,0.998
494,3,3,,0.998
495,1,1,,0.998
496,3,3,,0.999
497,3,3,,0.999
498,1,1,,0.998
499,3,3,,0.999
500,1,1,,0.998
501,1,1,,0.998
502,1,1,,0.998
503,3,3,,0.996
504,1,1,,0.997
505,1,1,,0.998
506,1,1,,0.998
507,1,1,,0.998
508,1,1,,0.96
509,1,1,,0.998
510,3,3,,0.999
511,3,3,,1
512,3,3,,1
513,1,1,,0.998
514,3,3,,1
515,3,3,,1
516,1,1,,0.998
517,3,3,,1
518,1,1,,0.998
519,2,2,,0.999
520,2,2,,0.999
521,3,3,,0.999
522,3,3,,0.999
523,3,3,,0.999
524,2,2,,0.999
525,2,2,,0.999
526,3,3,,0.999
527,2,2,,0.998
528,2,2,,0.999
529,3,3,,0.999
530,3,3,,0.999
531,2,2,,0.999
532,3,3,,0.999
533,2,2,,0.998
534,2,2,,0.999
535,2,2,,0.999
536,3,3,,0.999
537,2,2,,0.999
538,3,3,,0.999
539,2,2,,0.999
540,3,3,,0.999
541,2,2,,0.999
542,2,2,,0.999
543,3,3,,0.999
544,2,2,,0.999
545,2,2,,0.999
546,2,2,,0.999
547,2,2,,0.999
548,2,2,,0.999
549,0,0,,0.999
550,3,3,,0.999
551,0,0,,0.998
552,0,0,,0.999
553,0,0,,0.999
554,0,0,,0.999
555,0,0,,0.998
556,3,3,,0.999
557,3,3,,0.999
558,0,0,,0.999
559,3,3,,0.999
560,3,3,,0.999
561,3,3,,0.999
562,3,3,,0.999
563,3,3,,0.999
564,3,3,,0.999
565,0,0,,0.999
566,3,3,,0.999
567,0,0,,0.999
568,0,0,,0.998
569,3,3,,0.999
570,0,0,,0.998
571,3,3,,0.999
572,0,0,,0.999
573,0,0,,0.998
574,0,0,,0.999
575,0,0,,0.998
576,0,0,,0.999
577,0,0,,0.999
578,0,0,,0.998
579,0,0,,0.998
580,0,0,,0.998
581,0,0,,0.999
582,4,4,,0.998
583,4,4,,0.997
584,3,3,,0.999
585,4,4,,0.998
586,3,3,,0.999
587,3,3,,0.999
588,4,4,,0.998
589,4,4,,0.998
590,4,4,,0.998
591,3,3,,0.999
592,3,3,,0.999
593,3,3,,0.999
594,4,4,,0.998
595,4,4,,0.998
596,4,4,,0.998
597,4,4,,0.998
598,4,4,,0.998
599,4,4,,0.998
600,3,3,,0.999
601,4,4,,0.998
602,4,4,,0.998
603,3,3,,0.999
604,4,4,,0.997
605,4,4,,0.998
606,4,4,,0.998
607,4,4,,0.998
608,4,4,,0.998
609,4,4,,0.998
610,4,4,,0.998
611,4,4,,0.998
612,1,1,,0.998
613,1,1,,0.998
614,1,1,,0.998
615,3,3,,0.999
616,1,1,,0.998
617,1,1,,0.998
618,3,3,,0.999
619,1,1,,0.998
620,3,3,,0.999
621,3,3,,1
622,3,3,,0.999
623,3,3,,1
624,1,1,,0.998
625,1,1,,0.998
626,3,3,,0.999
627,1,1,,0.998
628,3,3,,0.999
629,1,1,,0.998
630,1,1,,0.998
631,1,1,,0.998
632,1,1,,0.998
633,1,1,,0.998
634,1,1,,0.998
635,3,3,,0.999
636,1,1,,0.998
637,3,3,,0.999
638,1,1,,0.998
639,3,3,,0.999
640,1,1,,0.998
641,1,1,,0.998
642,2,2,,0.999
643,2,2,,0.999
644,2,2,,0.999
645,3,3,,0.999
646,2,2,,0.999
647,2,2,,0.998
648,2,2,,0.999
649,2,2,,0.998
650,2,2,,0.999
651,3,3,,0.999
652,3,3,,0.999
653,2,2,,0.999
654,2,2,,0.999
655,2,2,,0.999
656,2,2,,0.999
657,2,2,,0.999
658,2,2,,0.999
659,2,2,,0.999
660,2,2,,0.999
661,2,2,,0.999
662,2,2,,0.999
663,2,2,,0.999
664,3,3,,0.999
665,3,3,,0.999
666,2,2,,0.999
667,0,0,,0.998
668,0,0,,0.999
669,0,0,,0.998
670,3,3,,0.999
671,0,0,,0.999
672,0,0,,0.998
673,3,3,,0.999
674,0,0,,0.998
675,0,0,,0.998
676,3,3,,0.999
677,0,0,,0.999
678,0,0,,0.998
679,0,0,,0.999
680,3,3,,0.999
681,0,0,,0.999
682,0,0,,0.999
683,3,3,,0.999
684,3,3,,0.999
685,3,3,,0.999
686,3,3,,0.999
687,3,3,,0.999
688,3,3,,0.999
689,0,0,,0.999
690,0,0,,0.998
691,3,3,,0.999
692,3,3,,0.999
693,3,3,,0.999
694,3,3,,0.999
695,3,3,,0.999
696,3,3,,0.999
697,0,0,,0.999
698,0,0,,0.999
699,0,0,,0.999
700,0,0,,0.999
701,0,0,,0.999
702,0,0,,0.998
703,0,0,,0.998
704,0,0,,0.999
705,0,0,,0.999
706,0,0,,0.999
707,0,0,,0.998
708,0,0,,0.999
709,0,0,,0.998
710,0,0,,0.999
711,0,0,,0.999
712,0,0,,0.999
713,0,0,,0.999
714,0,0,,0.998
715,0,0,,0.998
716,0,0,,0.998
717,0,0,,0.999
718,4,4,,0.998
719,4,4,,0.998
720,4,4,,0.998
721,4,4,,0.998
722,3,3,,0.999
723,3,3,,0.999
724,4,4,,0.997
725,3,3,,0.999
726,4,4,,0.998
727,3,3,,0.999
728,3,3,,0.999
729,3,3,,0.999
730,3,3,,0.999
731,3,3,,0.999
732,4,4,,0.998
733,4,4,,0.998
734,4,4,,0.998
735,4,4,,0.998
736,3,3,,0.999
737,3,3,,0.999
738,4,4,,0.998
739,3,3,,0.999
740,3,3,,0.999
741,3,3,,0.999
742,4,4,,0.998
743,4,4,,0.998
744,4,4,,0.998
745,4,4,,0.998
746,4,4,,0.998
747,4,4,,0.998
748,4,4,,0.998
749,1,1,,0.998
750,1,1,,0.998
751,3,3,,0.999
752,3,3,,0.999
753,3,3,,0.999
754,1,1,,0.998
755,3,3,,0.997
756,3,3,,1
757,3,3,,0.999
758,3,3,,0.999
759,1,1,,0.998
760,1,1,,0.998
761,1,1,,0.998
762,1,1,,0.998
763,1,1,,0.996
764,1,1,,0.998
765,3,3,,0.999
766,1,1,,0.998
767,1,1,,0.998
768,3,3,,1
769,3,3,,1
770,1,1,,0.998
771,2,2,,0.999
772,2,2,,0.999
773,3,3,,0.999
774,3,3,,0.999
775,3,3,,0.999
776,2,2,,0.999
777,3,3,,0.999
778,2,2,,0.999
779,2,2,,0.999
780,2,2,,0.999
781,2,2,,0.998
782,3,3,,0.999
783,3,3,,0.999
784,3,3,,0.999
785,2,2,,0.995
786,2,2,,0.999
787,2,2,,0.999
788,3,3,,0.999
789,2,2,,0.999
790,2,2,,0.999
791,2,2,,0.999
792,2,2,,0.999
793,3,3,,0.999
794,3,3,,0.999
795,3,3,,0.999
796,2,2,,0.999
797,2,2,,0.999
798,2,2,,0.999
799,2,2,,0.999
800,2,2,,0.999
801,2,2,,0.999
802,2,2,,0.999
803,0,0,,0.999
804,0,0,,0.998
805,0,0,,0.999
806,0,0,,0.999
807,0,0,,0.999
808,0,0,,0.999
809,0,0,,0.998
810,0,0,,0.998
811,0,0,,0.998
812,0,0,,0.998
813,3,3,,0.999
814,0,0,,0.999
815,0,0,,0.998
816,3,3,,0.999
817,0,0,,0.998
818,0,0,,0.999
819,3,3,,0.999
820,0,0,,0.998
821,3,3,,0.999
822,3,3,,0.999
823,3,3,,0.999
824,3,3,,0.999
825,3,3,,0.999
826,3,3,,0.999
827,3,3,,0.999
828,3,3,,0.999
829,3,3,,0.999
830,0,0,,0.998
831,0,0,,0.999
832,3,3,,0.999
833,3,3,,0.999
834,3,3,,0.999
835,0,0,,0.999
836,3,3,,0.999
837,0,0,,0.999
838,0,0,,0.999
839,0,0,,0.999
840,0,0,,0.999
841,0,0,,0.998
842,0,0,,0.999
843,0,0,,0.998
844,4,4,,0.997
845,4,4,,0.998
846,3,3,,0.999
847,3,3,,0.999
848,4,4,,0.998
849,3,3,,0.999
850,4,4,,0.998
851,4,4,,0.998
852,3,3,,0.999
853,4,4,,0.998
854,3,3,,0.999
855,3,3,,0.999
856,3,3,,0.999
857,4,4,,0.998
858,4,4,,0.997
859,4,4,,0.998
860,3,3,,0.999
861,4,4,,0.998
862,4,4,,0.998
863,4,4,,0.998
864,4,4,,0.998
865,4,4,,0.997
866,3,3,,0.999
867,3,3,,1
868,4,4,,0.998
869,4,4,,0.998
870,4,4,,0.998
871,4,4,,0.998
872,4,4,,0.998
873,4,4,,0.998
874,4,4,,0.997
875,4,4,,0.998
876,1,1,,0.998
877,1,1,,0.998
878,3,3,,0.999
879,1,1,,0.998
880,3,3,,0.999
881,3,3,,0.999
882,1,1,,0.998
883,3,3,,0.999
884,3,3,,0.999
885,1,1,,0.998
886,1,1,,0.998
887,1,1,,0.997
888,1,1,,0.998
889,1,1,,0.998
890,1,1,,0.998
891,1,1,,0.998
892,1,1,,0.998
893,1,1,,0.998
894,1,1,,0.998
895,3,3,,0.999
896,1,1,,0.998
897,3,3,,0.999
898,3,3,,0.999
899,1,1,,0.998
900,1,1,,0.998
901,1,1,,0.998
902,1,1,,0.998
903,1,1,,0.998
904,1,1,,0.998
905,2,2,,0.999
906,3,3,,0.999
907,3,3,,0.999
908,2,2,,0.999
909,3,3,,0.999
910,2,2,,0.999
911,3,3,,0.999
912,3,3,,0.999
913,3,3,,0.999
914,2,2,,0.998
915,2,2,,0.998
916,2,2,,0.999
917,2,2,,0.999
918,3,3,,1
919,3,3,,0.999
920,3,3,,0.999
921,2,2,,0.999
922,2,2,,0.999
923,2,2,,0.999
924,2,2,,0.999
925,2,2,,0.999
926,3,3,,0.999
927,3,3,,0.999
928,3,3,,0.999
929,2,2,,0.999
930,2,2,,0.999
931,2,2,,0.999
932,2,2,,0.999
933,2,2,,0.999
934,2,2,,0.999
935,3,3,,0.999
936,2,2,,0.999
937,2,2,,0.999
938,2,2,,0.999
939,2,2,,0.999
940,0,0,,0.999
941,0,0,,0.998
942,0,0,,0.999
943,0,0,,0.998
944,0,0,,0.998
945,3,3,,0.999
946,3,3,,0.999
947,0,0,,0.999
948,3,3,,0.999
949,0,0,,0.999
950,3,3,,0.999
951,3,3,,0.999
952,3,3,,0.999
953,3,3,,0.999
954,3,3,,0.999
955,0,0,,0.998
956,3,3,,0.999
957,0,0,,0.999
958,3,3,,0.999
959,3,3,,0.999
960,0,0,,0.999
961,0,0,,0.999
962,0,0,,0.998
963,0,0,,0.999
964,0,0,,0.998
965,0,0,,0.999
966,0,0,,0.999
967,0,0,,0.999
968,0,0,,0.998
969,0,0,,0.998
970,0,0,,0.998
971,0,0,,0.999
972,0,0,,0.998
973,4,4,,0.998
974,4,4,,0.998
975,3,3,,0.999
976,4,4,,0.998
977,4,4,,0.998
978,3,3,,0.999
979,3,3,,0.999
980,4,4,,0.998
981,3,3,,0.999
982,4,4,,0.998
983,4,4,,0.998
984,4,4,,0.998
985,4,4,,0.998
986,4,4,,0.998
987,3,3,,0.999
988,3,3,,0.999
989,4,4,,0.998
990,4,4,,0.998
991,4,4,,0.998
992,4,4,,0.998
993,3,3,,0.999
994,4,4,,0.998
995,4,4,,0.998
996,3,3,,0.999
997,4,4,,0.998
998,3,3,,0.999
999,3,3,,0.999
1000,3,3,,0.999
1001,4,4,,0.998
1002,3,3,,0.999
1003,4,4,,0.998
1004,4,4,,0.998
1005,4,4,,0.998
1006,4,4,,0.998
1007,4,4,,0.998
1008,4,4,,0.998
1009,4,4,,0.998
1010,4,4,,0.998
1011,4,4,,0.998
1012,4,4,,0.998
1013,3,3,,0.999
1014,3,3,,0.999
1015,4,4,,0.998
1016,4,4,,0.998
1017,4,4,,0.998
1018,4,4,,0.998
1019,4,4,,0.998
1020,4,4,,0.998
1021,4,4,,0.998
1022,1,1,,0.998
1023,1,1,,0.998
1024,1,1,,0.998
1025,1,1,,0.998
1026,1,1,,0.998
1027,1,1,,0.998
1028,3,3,,0.999
1029,1,1,,0.998
1030,1,1,,0.998
1031,1,1,,0.998
1032,3,3,,0.999
1033,3,3,,0.999
1034,1,1,,0.998
1035,1,1,,0.998
1036,3,3,,0.999
1037,3,3,,0.999
1038,3,3,,1
1039,3,3,,0.999
1040,1,1,,0.998
1041,3,3,,1
1042,3,3,,0.999
1043,3,3,,1
1044,1,1,,0.998
1045,1,1,,0.998
1046,3,3,,1
1047,3,3,,1
1048,1,1,,0.998
1049,1,1,,0.998
1050,3,3,,0.999
1051,1,1,,0.998
1052,1,1,,0.998
1053,1,1,,0.998
1054,1,1,,0.998
1055,1,1,,0.998
1056,1,1,,0.998
1057,1,1,,0.998
1058,1,1,,0.998
1059,3,3,,0.999
1060,3,3,,1
1061,3,3,,0.999
1062,1,1,,0.998
1063,1,1,,0.998
1064,1,1,,0.998
1065,1,1,,0.998
1066,3,3,,0.999
1067,3,3,,1
1068,1,1,,0.998
1069,1,1,,0.998
1070,1,1,,0.998
1071,1,1,,0.998
1072,1,1,,0.998
1073,1,1,,0.998
1074,3,3,,1
1075,1,1,,0.998
1076,1,1,,0.998
1077,3,3,,0.999
1078,1,1,,0.998
1079,1,1,,0.998
1080,1,1,,0.998
1081,2,2,,0.999
1082,2,2,,0.999
1083,2,2,,0.999
1084,2,2,,0.999
1085,3,3,,0.999
1086,2,2,,0.999
1087,2,2,,0.999
1088,3,3,,0.999
1089,3,3,,0.999
1090,3,3,,0.999
1091,3,3,,0.999
1092,2,2,,0.999
1093,3,3,,0.999
1094,2,2,,0.999
1095,2,2,,0.999
1096,2,2,,0.999
1097,3,3,,0.999
1098,3,3,,0.999
1099,3,3,,0.999
1100,3,3,,0.999
1101,2,2,,0.999
1102,2,2,,0.999
1103,2,2,,0.999
1104,2,2,,0.999
1105,3,3,,0.999
1106,2,2,,0.999
1107,2,2,,0.999
1108,2,2,,0.999
1109,2,2,,0.999
1110,3,3,,0.999
1111,3,3,,0.999
1112,3,3,,0.999
1113,2,2,,0.999
1114,2,2,,0.999
1115,2,2,,0.999
1116,2,2,,0.999
1117,2,2,,0.998
1118,3,3,,0.999
1119,2,2,,0.999
1120,2,2,,0.999
1121,3,3,,0.999
1122,2,2,,0.999
1123,2,2,,0.999
1124,2,2,,0.999
1125,2,2,,0.999
1126,2,2,,0.999
1127,2,2,,0.999
1128,2,2,,0.999
1129,2,2,,0.999
1130,2,2,,0.999
1131,2,2,,0.999
1132,2,2,,0.999
1133,2,2,,0.999
1134,2,2,,0.999
1135,2,2,,0.999
1136,2,2,,0.999
1137,2,2,,0.999
1138,2,2,,0.999
1139,2,2,,0.999
1140,0,0,,0.998
1141,0,0,,0.998
1142,0,0,,0.998
1143,0,0,,0.999
1144,0,0,,0.999
1145,0,0,,0.999
1146,0,0,,0.999
1147,0,0,,0.999
1148,0,0,,0.999
1149,0,0,,0.999
1150,0,0,,0.999
1151,3,3,,0.999
1152,3,3,,0.999
1153,0,0,,0.998
1154,3,3,,0.999
1155,0,0,,0.998
1156,0,0,,0.999
1157,0,0,,0.999
1158,3,3,,0.999
1159,3,3,,0.999
1160,3,3,,0.999
1161,3,3,,0.999
1162,3,3,,0.999
1163,3,3,,0.999
1164,3,3,,0.999
1165,3,3,,0.999
1166,3,3,,0.999
1167,3,3,,0.999
1168,0,0,,0.998
1169,3,3,,0.999
1170,3,3,,0.999
1171,3,3,,0.999
1172,3,3,,0.999
1173,0,0,,0.999
1174,3,3,,0.999
1175,3,3,,0.999
1176,3,3,,0.999
1177,0,0,,0.998
1178,0,0,,0.998
1179,3,3,,0.999
1180,0,0,,0.998
1181,0,0,,0.999
1182,0,0,,0.998
1183,3,3,,0.999
1184,0,0,,0.998
1185,0,0,,0.998
1186,0,0,,0.999
1187,3,3,,0.999
1188,0,0,,0.998
1189,3,3,,0.999
1190,0,0,,0.999
1191,3,3,,0.999
1192,0,0,,0.999
1193,0,0,,0.999
1194,0,0,,0.999
1195,0,0,,0.998
1196,0,0,,0.999
1197,0,0,,0.998
1198,0,0,,0.998
1199,0,0,,0.999
1200,0,0,,0.999
1201,0,0,,0.999
1202,0,0,,0.998
1203,0,0,,0.999
1204,0,0,,0.999
1205,4,4,,0.998
1206,3,3,,0.999
1207,4,4,,0.998
1208,4,4,,0.998
1209,4,4,,0.998
1210,3,3,,0.999
1211,3,3,,0.999
1212,4,4,,0.998
1213,4,4,,0.997
1214,4,4,,0.998
1215,4,4,,0.998
1216,3,3,,0.999
1217,3,3,,0.999
1218,4,4,,0.998
1219,4,4,,0.998
1220,4,4,,0.998
1221,4,4,,0.998
1222,4,4,,0.998
1223,3,3,,0.999
1224,3,3,,0.999
1225,4,4,,0.998
1226,3,3,,0.999
1227,4,4,,0.998
1228,3,3,,0.999
1229,4,4,,0.998
1230,4,4,,0.998
1231,3,3,,0.999
1232,3,3,,0.999
1233,3,3,,0.999
1234,4,4,,0.998
1235,4,4,,0.998
1236,4,4,,0.998
1237,4,4,,0.998
1238,4,4,,0.998
1239,4,4,,0.998
1240,4,4,,0.998
1241,4,4,,0.998
1242,4,4,,0.998
1243,3,3,,0.999
1244,3,3,,0.999
1245,4,4,,0.998
1246,4,4,,0.998
1247,3,3,,1
1248,4,4,,0.998
1249,4,4,,0.998
1250,4,4,,0.998
1251,4,4,,0.998
1252,4,4,,0.998
1253,4,4,,0.998
1254,4,4,,0.998
1255,4,4,,0.998
1256,4,4,,0.998
1257,4,4,,0.998
1258,4,4,,0.998
1259,4,4,,0.998
1260,4,4,,0.998
1261,4,4,,0.998
1262,1,1,,0.998
1263,1,1,,0.998
1264,3,3,,1
1265,1,1,,0.998
1266,1,1,,0.998
1267,1,1,,0.998
1268,1,1,,0.998
1269,1,1,,0.998
1270,3,3,,0.999
1271,1,1,,0.998
1272,3,3,,0.999
1273,1,1,,0.998
1274,3,3,,0.999
1275,3,3,,0.999
1276,3,3,,0.999
1277,1,1,,0.997
1278,3,3,,0.999
1279,3,3,,0.999
1280,3,3,,0.999
1281,1,1,,0.998
1282,3,3,,0.999
1283,1,1,,0.998
1284,1,1,,0.998
1285,1,1,,0.998
1286,3,3,,0.997
1287,1,1,,0.998
1288,1,1,,0.998
1289,1,1,,0.998
1290,1,1,,0.998
1291,1,1,,0.998
1292,1,1,,0.998
1293,1,1,,0.998
1294,1,1,,0.998
1295,1,1,,0.998
1296,1,1,,0.998
1297,1,1,,0.998
1298,1,1,,0.998
1299,1,1,,0.998
1300,1,1,,0.998
1301,1,1,,0.984
1302,1,1,,0.998
1303,1,1,,0.998
1304,1,1,,0.998
1305,1,1,,0.998
1306,1,1,,0.998
1307,3,3,,1
1308,3,3,,0.999
1309,1,1,,0.998
1310,1,1,,0.998
1311,1,1,,0.998
1312,3,3,,1
1313,1,1,,0.998
1314,1,1,,0.998
1315,3,3,,0.999
1316,3,3,,0.999
1317,3,3,,0.999
1318,3,3,,0.999
1319,1,1,,0.998
1320,1,1,,0.998
1321,3,3,,0.997
1322,1,1,,0.998
1323,3,3,,0.999
1324,1,1,,0.998
1325,2,2,,0.999
1326,2,2,,0.999
1327,2,2,,0.999
1328,2,2,,0.999
1329,2,2,,0.999
1330,3,3,,0.999
1331,3,3,,0.999
1332,2,2,,0.999
1333,3,3,,0.999
1334,3,3,,0.999
1335,3,3,,0.999
1336,3,3,,0.999
1337,3,3,,0.999
1338,3,3,,0.999
1339,3,3,,0.999
1340,2,2,,0.999
1341,2,2,,0.999
1342,2,2,,0.999
1343,2,2,,0.999
1344,2,2,,0.999
1345,3,3,,0.999
1346,3,3,,0.999
1347,3,3,,1
1348,3,3,,0.999
1349,2,2,,0.999
1350,2,2,,0.999
1351,2,2,,0.999
1352,3,3,,0.999
1353,3,3,,0.999
1354,2,2,,0.999
1355,2,2,,0.999
1356,2,2,,0.999
1357,3,3,,0.999
1358,2,2,,0.999
1359,2,2,,0.999
1360,3,3,,0.998
1361,2,2,,0.999
1362,3,3,,0.999
1363,2,2,,0.999
1364,2,2,,0.999
1365,3,3,,0.999
1366,3,3,,0.999
1367,2,2,,0.999
1368,3,3,,0.999
