#The local date and time: 	Fri Aug 13 11:09:16 2021

#RESULTS , Flows in pcap file
#/mnt/c/Users/ahmad/Desktop/Thesis/pcap_files/test_pcap_output/a15M.pcap
#This file contains the flow five tuple, label and prediction result
#five tuple are the biflow info which is examined for training OR classification
#label : can have values according to translator function see translator.cpp
#label = -1 this is undefined label(unknown)
#label = 254 this means the flow is not found in GTfile 
#prediction : can have values according to the classificaton classes defined 
#in ANN classification with its trained model
#prediction = -1 this means the value is not defined - should be only in training phase
FlowID	Src_ip_address	Dst_ip_address	pro	s_p	d_p	label	pred	pckts
3315936672	138.68.65.189	138.68.65.189	6	55054	3004	3	3	5
1727095808	138.68.65.189	138.68.92.16	6	48448	8004	2	2	5
1557488640	138.68.65.189	134.122.80.82	6	55256	7000	5	5	5
3042609280	138.68.65.189	134.122.80.82	6	35300	2002	0	0	5
2325330432	138.68.65.189	138.68.65.189	6	58608	3000	3	3	5
1881615232	138.68.65.189	134.122.80.82	6	34280	2003	0	0	5
662311872	138.68.65.189	138.68.92.16	6	40516	8012	2	2	5
1597228936	138.68.65.189	138.68.92.16	6	56246	8007	2	0	2
711331328	138.68.65.189	138.68.65.189	6	33504	6004	1	1	5
2773737504	138.68.65.189	138.68.65.189	6	33506	6004	1	1	5
1756928000	138.68.65.189	138.197.177.67	6	42032	4000	4	4	5
4190639392	138.68.65.189	138.197.177.67	6	60542	4012	4	4	5
1338338880	138.68.65.189	134.122.80.82	6	43668	2005	0	0	5
21775616	138.68.65.189	134.122.80.82	6	50992	2007	0	0	5
2565546752	138.68.65.189	138.68.92.16	6	35696	3012	3	5	5
167798192	138.68.65.189	138.68.65.189	6	38422	6010	1	0	1
84233344	138.68.65.189	138.68.65.189	6	50592	6009	1	1	5
3099308648	138.68.65.189	138.68.65.189	6	57430	3003	3	3	5
224535328	138.68.65.189	138.68.65.189	6	40612	6010	1	1	5
4257149504	138.68.65.189	138.68.65.189	6	60024	6006	1	1	5
4080914880	138.68.65.189	138.68.92.16	6	40548	8012	2	2	5
3815214016	138.68.65.189	138.68.65.189	6	33532	6004	1	1	5
1527389592	138.68.65.189	138.197.177.67	6	55918	7009	5	5	5
50610592	138.68.65.189	138.68.92.16	6	42712	8011	2	2	5
1403376616	138.68.65.189	138.197.177.67	6	55922	7009	5	5	5
1294823296	138.68.65.189	134.122.80.82	6	59282	7004	5	5	5
929816416	138.68.65.189	138.197.177.67	6	52270	7012	5	5	5
1101408320	138.68.65.189	134.122.80.82	6	37182	7006	5	5	5
414923776	138.68.65.189	134.122.80.82	6	56128	7003	5	3	5
2860465920	138.68.65.189	138.68.65.189	6	58664	3000	3	3	5
4254890816	138.68.65.189	138.68.65.189	6	51726	6008	1	1	5
3998608000	138.68.65.189	138.68.65.189	6	56952	6012	1	1	5
1597442544	138.68.65.189	138.68.65.189	6	39322	3006	3	3	5
1324704384	138.68.65.189	138.68.92.16	6	48520	8004	2	2	5
923475200	138.68.65.189	138.197.177.67	6	48118	7008	5	5	5
3395722248	138.68.65.189	138.197.177.67	6	59738	4001	4	4	5
2921392064	138.68.65.189	138.197.177.67	6	34126	4008	4	4	5
3790971008	138.68.65.189	138.197.177.67	6	59872	7011	5	3	5
2039853928	138.68.65.189	138.68.92.16	6	42742	8011	2	2	5
771429312	138.68.65.189	134.122.80.82	6	51044	2007	0	0	5
1156834096	138.68.65.189	138.68.92.16	6	60910	3010	3	5	5
1884041120	138.68.65.189	138.68.65.189	6	56974	6012	1	1	5
239779328	138.68.65.189	138.68.92.16	6	35870	8000	2	0	3
3813130728	138.68.65.189	138.197.177.67	6	51222	4011	4	4	5
2010855680	138.68.65.189	134.122.80.82	6	45272	2006	0	0	5
585182736	138.68.65.189	138.197.177.67	6	51228	4011	4	4	5
3036702208	138.68.65.189	134.122.80.82	6	43744	2005	0	0	5
1571144704	138.68.65.189	138.68.92.16	6	34464	8008	2	2	5
3286978016	138.68.65.189	138.197.177.67	6	60626	4012	4	4	5
2026745600	138.68.65.189	134.122.80.82	6	45288	2006	0	0	5
1646076888	138.68.65.189	138.68.65.189	6	50670	6009	1	1	5
1308606976	138.68.65.189	134.122.80.82	6	55372	7000	5	5	5
2710257984	138.68.65.189	138.197.177.67	6	51248	4011	4	4	5
397211080	138.68.65.189	138.68.92.16	6	42782	8011	2	2	5
582270080	138.68.65.189	138.68.65.189	6	33608	6004	1	1	5
3057714272	138.68.65.189	138.68.65.189	6	50680	6009	1	1	5
3718426368	138.68.65.189	134.122.80.82	6	51088	2007	0	0	5
2574260352	138.68.65.189	134.122.80.82	6	35428	2002	0	0	5
2598228800	138.68.65.189	138.197.177.67	6	60652	4012	4	4	5
62408144	138.68.65.189	138.68.92.16	6	35338	8010	2	3	5
3956768096	138.68.65.189	134.122.80.82	6	45910	2001	0	0	5
3215399168	138.68.65.189	138.68.65.189	6	56128	3001	3	3	5
358109944	138.68.65.189	138.68.92.16	6	51494	8001	2	4	3
2440038016	138.68.65.189	138.197.177.67	6	52360	7012	5	5	5
1766545840	138.68.65.189	138.68.65.189	6	51556	6007	1	1	4
3981655488	138.68.65.189	134.122.80.82	6	34420	2003	0	0	5
1927766080	138.68.65.189	134.122.80.82	6	59364	7001	5	5	5
3444330624	138.68.65.189	138.68.92.16	6	35816	3012	3	5	5
1013639872	138.68.65.189	138.68.92.16	6	40660	8012	2	2	5
1726175240	138.68.65.189	138.68.92.16	6	52634	3009	3	5	5
1909479584	138.68.65.189	138.197.177.67	6	60678	4012	4	4	5
513475856	138.68.65.189	138.197.177.67	6	51292	4011	4	4	5
1559491520	138.68.65.189	138.197.177.67	6	35224	7010	5	5	5
1118220224	138.68.65.189	134.122.80.82	6	58140	2009	0	0	5
1697232576	138.68.65.189	134.122.80.82	6	56494	2010	0	0	5
3943674080	138.68.65.189	134.122.80.82	6	51138	2007	0	0	5
914612096	138.68.65.189	138.68.92.16	6	34540	8008	2	2	5
115765808	138.68.65.189	138.68.92.16	6	43470	8002	2	2	5
2102222720	138.68.65.189	134.122.80.82	6	45364	2006	0	0	5
2252890240	138.68.65.189	134.122.80.82	6	45294	2012	0	0	5
3323729248	138.68.65.189	138.197.177.67	6	40750	4004	4	4	5
2620624384	138.68.65.189	138.197.177.67	6	51328	4011	4	4	5
1406892680	138.68.65.189	138.68.92.16	6	42862	8011	2	2	5
29333056	138.68.65.189	134.122.80.82	6	37326	7006	5	5	5
2834066608	138.68.65.189	138.68.65.189	6	51620	6007	1	1	1
2950348672	138.68.65.189	138.68.65.189	6	45296	3002	3	3	5
3476645536	138.68.65.189	134.122.80.82	6	59418	7001	5	5	5
2806752512	138.68.65.189	138.68.92.16	6	32800	3010	3	5	5
187032032	138.68.65.189	134.122.80.82	6	45982	2001	0	0	5
449390464	138.68.65.189	138.68.65.189	6	46624	6003	1	1	5
3509743424	138.68.65.189	138.68.92.16	6	57496	8006	2	2	5
1258636560	138.68.65.189	138.68.92.16	6	35540	8009	2	2	5
2865626960	138.68.65.189	138.68.65.189	6	57612	3003	3	3	5
3937237864	138.68.65.189	138.197.177.67	6	55214	7007	5	5	5
812534872	138.68.65.189	138.197.177.67	6	51398	4005	4	4	5
2723437328	138.68.65.189	138.68.65.189	6	56212	3001	3	3	5
429564088	138.68.65.189	138.68.65.189	6	34622	6005	1	1	4
1980933632	138.68.65.189	134.122.80.82	6	57072	7002	5	5	5
3849578176	138.68.65.189	138.197.177.67	6	52444	7012	5	5	5
1363713248	138.68.65.189	134.122.80.82	6	58206	2009	0	0	5
1051580688	138.68.65.189	138.68.65.189	6	57628	3003	3	3	5
951406352	138.68.65.189	138.68.65.189	6	57396	6001	1	1	1
4237711296	138.68.65.189	138.68.65.189	6	33724	6004	1	1	5
3806405360	138.68.65.189	138.68.92.16	6	43526	8002	2	2	5
1879636320	138.68.65.189	138.68.92.16	6	40746	8012	2	2	5
2849834080	138.68.65.189	138.197.177.67	6	34168	4009	4	4	5
323967488	138.68.65.189	134.122.80.82	6	56834	2000	0	0	5
3238314624	138.68.65.189	138.68.92.16	6	43536	8002	2	2	5
2396264992	138.68.65.189	134.122.80.82	6	51214	2007	0	0	5
4087663392	138.68.65.189	138.68.65.189	6	57142	6012	1	1	5
3969482944	138.68.65.189	134.122.80.82	6	51220	2007	0	0	5
3390135168	138.68.65.189	134.122.80.82	6	34536	2003	0	0	5
4045841088	138.68.65.189	134.122.80.82	6	59868	7005	5	5	5
206643720	138.68.65.189	138.68.65.189	6	57402	6001	1	1	1
660679040	138.68.65.189	134.122.80.82	6	59498	7004	5	5	5
3651515296	138.68.65.189	138.68.65.189	6	45364	3002	3	3	5
387751088	138.68.65.189	138.68.65.189	6	45366	3002	3	4	5
147575808	138.68.65.189	134.122.80.82	6	57120	7002	5	5	5
3810178992	138.68.65.189	138.197.177.67	6	34204	4009	4	4	5
2800558600	138.68.65.189	138.197.177.67	6	56154	7009	5	5	5
1984196560	138.68.65.189	138.68.65.189	6	40858	6010	1	1	5
1776617632	138.68.65.189	138.68.92.16	6	48738	8004	2	2	5
3922158976	138.68.65.189	134.122.80.82	6	58264	2009	0	0	5
2109847376	138.68.65.189	138.68.65.189	6	45386	3002	3	3	5
1021110784	138.68.65.189	138.68.92.16	6	54974	3008	3	5	5
777797856	138.68.65.189	138.68.65.189	6	57432	6001	1	1	1
2780884352	138.68.65.189	138.68.92.16	6	35960	3012	3	5	5
1950545408	138.68.65.189	134.122.80.82	6	55556	7000	5	5	5
3203493160	138.68.65.189	138.197.177.67	6	55294	7007	5	5	5
24286208	138.68.65.189	138.68.92.16	6	32896	3010	3	5	5
1072317952	138.68.65.189	138.197.177.67	6	42316	4000	4	4	5
4184988608	138.68.65.189	138.68.92.16	6	52784	3009	3	5	5
1464611456	138.68.65.189	134.122.80.82	6	45414	2012	0	0	5
2709118400	138.68.65.189	138.68.65.189	6	60296	6006	1	1	5
3993845064	138.68.65.189	138.197.177.67	6	60110	7011	5	5	5
4243596288	138.68.65.189	134.122.80.82	6	39896	2008	0	0	5
3754583496	138.68.65.189	138.68.65.189	6	46734	6003	1	1	5
582724608	138.68.65.189	134.122.80.82	6	43968	2005	0	0	5
3043914704	138.68.65.189	138.68.92.16	6	35652	8009	2	2	5
1587797760	138.68.65.189	134.122.80.82	6	57176	7002	5	5	5
2468247264	138.68.65.189	138.197.177.67	6	51464	4011	4	4	5
780125952	138.68.65.189	134.122.80.82	6	39914	2008	0	0	5
2988035072	138.68.65.189	138.197.177.67	6	40896	4004	4	4	5
3003262288	138.68.65.189	138.68.92.16	6	39028	8005	2	2	5
665201472	138.68.65.189	138.68.92.16	6	57624	8006	2	2	5
2611146240	138.68.65.189	134.122.80.82	6	56934	2000	0	0	5
561326080	138.68.65.189	134.122.80.82	6	35648	2002	0	0	5
2661918784	138.68.65.189	138.68.65.189	6	57200	6011	1	1	5
620608024	138.68.65.189	138.68.92.16	6	35678	8009	2	2	5
1826104576	138.68.65.189	134.122.80.82	6	55614	7000	5	5	5
2046725344	138.68.65.189	138.68.92.16	6	40264	3011	3	5	5
3033313728	138.68.65.189	138.68.92.16	6	48812	8004	2	2	5
1797214976	138.68.65.189	134.122.80.82	6	57208	7002	5	5	5
564947696	138.68.65.189	138.68.65.189	6	50924	6009	1	1	5
2449161216	138.68.65.189	138.68.92.16	6	36032	3012	3	5	5
2286943040	138.68.65.189	134.122.80.82	6	45550	2006	0	0	5
585418816	138.68.65.189	138.68.65.189	6	52038	6008	1	1	5
2042821504	138.68.65.189	138.68.92.16	6	43040	8011	2	2	5
187082944	138.68.65.189	134.122.80.82	6	56702	2010	0	0	5
380667088	138.68.65.189	138.197.177.67	6	34308	4009	4	4	5
3696494208	138.68.65.189	138.68.65.189	6	57272	6012	1	1	5
4258776512	138.68.65.189	134.122.80.82	6	56710	2010	0	0	5
325386928	138.68.65.189	138.68.92.16	6	43678	8002	2	5	5
1943837568	138.68.65.189	134.122.80.82	6	56716	2010	0	0	5
4229032128	138.68.65.189	138.68.92.16	6	36060	3012	3	5	5
4268952512	138.68.65.189	134.122.80.82	6	59612	7001	5	5	5
2115889792	138.68.65.189	134.122.80.82	6	35700	2002	0	0	5
993257536	138.68.65.189	138.68.65.189	6	57292	6012	1	1	5
1340623104	138.68.65.189	138.197.177.67	6	42418	4000	4	4	5
3454596328	138.68.65.189	138.197.177.67	6	51542	4011	4	4	5
3852490512	138.68.65.189	138.68.65.189	6	45506	3002	3	3	5
2224233256	138.68.65.189	138.68.65.189	6	56402	3001	3	3	5
490278368	138.68.65.189	134.122.80.82	6	59630	7001	5	5	5
3278318272	138.68.65.189	138.197.177.67	6	34470	4008	4	4	5
3258083840	138.68.65.189	138.68.92.16	6	55102	3008	3	5	5
2876967640	138.68.65.189	138.197.177.67	6	44074	4003	4	4	5
1197300320	138.68.65.189	138.68.92.16	6	40008	3007	3	5	5
215311816	138.68.65.189	138.197.177.67	6	44078	4003	4	4	5
2755519760	138.68.65.189	138.68.92.16	6	35634	8010	2	2	5
477072240	138.68.65.189	138.68.92.16	6	57714	8006	2	2	5
3848840544	138.68.65.189	138.197.177.67	6	60954	4012	4	4	5
2708952864	138.68.65.189	138.68.65.189	6	56424	3001	3	3	5
2410709408	138.68.65.189	138.68.65.189	6	57326	6012	1	1	5
51022736	138.68.65.189	138.68.92.16	6	33034	3010	3	5	5
2135006856	138.68.65.189	138.197.177.67	6	56314	7009	5	5	5
1266777560	138.68.65.189	138.197.177.67	6	51578	4011	4	4	5
247613856	138.68.65.189	138.68.65.189	6	39108	6002	1	1	3
1948987392	138.68.65.189	138.197.177.67	6	56320	7009	5	5	5
3409779528	138.68.65.189	138.197.177.67	6	51582	4011	4	4	5
1566788472	138.68.65.189	138.68.65.189	6	36974	6005	1	1	5
3665261376	138.68.65.189	138.197.177.67	6	34506	4008	4	4	5
3392868608	138.68.65.189	138.68.65.189	6	52120	6008	1	1	5
2249312960	138.68.65.189	134.122.80.82	6	56782	2010	0	0	5
2221022024	138.68.65.189	138.68.65.189	6	57310	6011	1	1	5
2102480512	138.68.65.189	138.197.177.67	6	34516	4008	4	4	5
1617602368	138.68.65.189	138.68.92.16	6	40048	3007	3	5	5
3897308992	138.68.65.189	138.68.92.16	6	36132	3012	3	5	5
1217053072	138.68.65.189	138.68.65.189	6	39130	6002	1	1	4
187649376	138.68.65.189	134.122.80.82	6	59686	7001	5	5	5
557267584	138.68.65.189	138.197.177.67	6	41032	4004	4	4	5
92977152	138.68.65.189	134.122.80.82	6	35776	2002	0	0	5
3802504896	138.68.65.189	138.68.92.16	6	43768	8002	2	2	5
1440655872	138.68.65.189	134.122.80.82	6	45592	2012	0	0	5
637760488	138.68.65.189	138.68.92.16	6	39178	8005	2	2	5
239419648	138.68.65.189	138.68.65.189	6	59096	3000	3	3	5
1289552608	138.68.65.189	138.197.177.67	6	43240	4007	4	4	5
1409860256	138.68.65.189	138.68.92.16	6	43160	8011	2	2	5
1887843328	138.68.65.189	134.122.80.82	6	59712	7001	5	5	5
1840587520	138.68.65.189	138.68.65.189	6	46912	6003	1	1	5
728817376	138.68.65.189	138.197.177.67	6	35564	7010	5	5	5
3860966912	138.68.65.189	134.122.80.82	6	40084	2008	0	0	5
1848092800	138.68.65.189	134.122.80.82	6	38010	2004	0	0	5
4050060416	138.68.65.189	138.197.177.67	6	34564	4008	4	4	5
4197740584	138.68.65.189	138.197.177.67	6	56386	7009	5	5	5
2986596928	138.68.65.189	138.68.92.16	6	35720	8010	2	2	5
3784232704	138.68.65.189	134.122.80.82	6	59748	7004	5	5	5
3741671808	138.68.65.189	138.197.177.67	6	41080	4004	4	4	5
3212836464	138.68.65.189	138.68.92.16	6	56756	8007	2	2	5
2882745216	138.68.65.189	134.122.80.82	6	45634	2012	0	0	5
2795309760	138.68.65.189	138.197.177.67	6	32820	4012	4	4	5
1363098272	138.68.65.189	138.68.65.189	6	41108	6010	1	1	5
3254447168	138.68.65.189	134.122.80.82	6	37662	7006	5	5	5
3521187296	138.68.65.189	138.68.92.16	6	53016	3009	3	5	5
565554080	138.68.65.189	134.122.80.82	6	34814	2003	0	0	5
2144110176	138.68.65.189	138.68.92.16	6	41050	8012	2	2	5
2698939296	138.68.65.189	134.122.80.82	6	51510	2007	0	0	5
1016479392	138.68.65.189	138.68.65.189	6	57438	6012	1	1	5
2197793024	138.68.65.189	138.68.65.189	6	34880	6005	1	1	4
4270013872	138.68.65.189	138.197.177.67	6	35614	7010	5	5	5
3942003856	138.68.65.189	138.197.177.67	6	56642	4010	4	4	5
2471663360	138.68.65.189	134.122.80.82	6	45736	2006	0	0	5
3926126624	138.68.65.189	134.122.80.82	6	56838	2011	0	0	5
1541468032	138.68.65.189	134.122.80.82	6	59794	7004	5	5	5
937346656	138.68.65.189	138.68.65.189	6	34054	6004	1	1	5
1050489472	138.68.65.189	138.68.92.16	6	36232	3012	3	5	5
1383373280	138.68.65.189	138.68.92.16	6	33164	3010	3	5	5
1984758272	138.68.65.189	134.122.80.82	6	57162	2000	0	0	5
3908203888	138.68.65.189	138.197.177.67	6	35638	7010	5	5	5
2908588144	138.68.65.189	138.197.177.67	6	55572	7007	5	5	5
1052063648	138.68.65.189	138.68.65.189	6	57672	6001	1	0	1
1885691088	138.68.65.189	138.68.92.16	6	57862	8006	2	2	5
3816021056	138.68.65.189	134.122.80.82	6	56652	7003	5	5	5
2319774224	138.68.65.189	138.68.92.16	6	33178	3010	3	5	5
495403096	138.68.65.189	138.68.92.16	6	56818	8007	2	0	2
1903500528	138.68.65.189	138.197.177.67	6	56460	7009	5	5	5
4294325056	138.68.65.189	138.68.92.16	6	40496	3011	3	5	5
2718029280	138.68.65.189	138.197.177.67	6	55500	4002	4	3	5
3185212528	138.68.65.189	138.68.65.189	6	57988	3003	3	3	5
1847769264	138.68.65.189	138.197.177.67	6	34524	4009	4	4	5
2875448448	138.68.65.189	138.68.65.189	6	39856	3006	3	3	5
2293018344	138.68.65.189	138.68.92.16	6	51954	8001	2	4	3
2023416864	138.68.65.189	138.197.177.67	6	41162	4004	4	4	5
1148538944	138.68.65.189	138.197.177.67	6	55600	7007	5	5	5
4108964992	138.68.65.189	138.68.65.189	6	59212	3000	3	3	5
202184704	138.68.65.189	134.122.80.82	6	38112	2004	0	0	5
313494016	138.68.65.189	134.122.80.82	6	45720	2012	0	0	5
3778785800	138.68.65.189	138.68.65.189	6	51178	6009	1	1	5
441320160	138.68.65.189	138.68.65.189	6	52072	6007	1	1	1
459665056	138.68.65.189	138.68.65.189	6	45716	3002	3	3	5
2938162616	138.68.65.189	138.197.177.67	6	44274	4003	4	4	5
353654496	138.68.65.189	138.68.92.16	6	49078	8004	2	2	5
3081210624	138.68.65.189	134.122.80.82	6	44272	2005	0	0	5
3660507136	138.68.65.189	134.122.80.82	6	57224	2000	0	0	5
3878113088	138.68.65.189	138.197.177.67	6	60304	4001	4	4	5
2913226432	138.68.65.189	138.197.177.67	6	35704	7010	5	5	5
686762496	138.68.65.189	138.68.92.16	6	36426	8000	2	0	3
2137239168	138.68.65.189	134.122.80.82	6	37772	7006	5	5	5
2159080192	138.68.65.189	134.122.80.82	6	56720	7003	5	5	5
541244672	138.68.65.189	138.68.65.189	6	59256	3000	3	3	5
561317120	138.68.65.189	138.197.177.67	6	42666	4000	4	4	5
2151207296	138.68.65.189	138.68.65.189	6	57544	6012	1	1	5
2703728064	138.68.65.189	134.122.80.82	6	34932	2003	0	0	5
1148595296	138.68.65.189	138.68.65.189	6	34150	6004	1	1	5
499695552	138.68.65.189	138.68.92.16	6	52016	8001	2	5	3
2895874272	138.68.65.189	138.68.92.16	6	33260	3010	3	5	5
2560249328	138.68.65.189	138.68.65.189	6	39382	6002	1	1	3
2498637248	138.68.65.189	138.68.92.16	6	36332	3012	3	5	5
2036917280	138.68.65.189	138.68.65.189	6	39108	6010	1	1	1
2674387840	138.68.65.189	134.122.80.82	6	37796	7006	5	5	5
1068987264	138.68.65.189	134.122.80.82	6	56744	7003	5	5	5
2530481120	138.68.65.189	138.68.65.189	6	56664	3001	3	3	5
2370511456	138.68.65.189	138.197.177.67	6	35740	7010	5	5	5
10860560	138.68.65.189	138.197.177.67	6	60476	7011	5	5	5
2596796480	138.68.65.189	134.122.80.82	6	45862	2006	0	0	5
2264742656	138.68.65.189	134.122.80.82	6	34960	2003	0	0	5
236691456	138.68.65.189	134.122.80.82	6	59904	7001	5	5	5
2064896064	138.68.65.189	138.197.177.67	6	51824	4011	4	4	5
2850276448	138.68.65.189	134.122.80.82	6	51658	2007	0	0	5
1978071360	138.68.65.189	138.68.92.16	6	35058	8008	2	2	5
2021879824	138.68.65.189	138.68.65.189	6	45794	3002	3	3	5
3053082912	138.68.65.189	138.68.65.189	6	45796	3002	3	3	5
2727689600	138.68.65.189	134.122.80.82	6	38206	2004	0	0	5
2393012848	138.68.65.189	138.197.177.67	6	46066	4006	4	4	5
2882927968	138.68.65.189	138.68.65.189	6	45804	3002	3	3	5
2322122496	138.68.65.189	138.197.177.67	6	56800	4010	4	4	5
980324416	138.68.65.189	138.68.65.189	6	59318	3000	3	3	5
3914114688	138.68.65.189	138.68.65.189	6	52380	6008	1	1	5
3947113824	138.68.65.189	138.197.177.67	6	43464	4007	4	4	5
2185736512	138.68.65.189	138.197.177.67	6	56808	4010	4	4	5
2346510752	138.68.65.189	138.68.92.16	6	33316	3010	3	5	5
2244700568	138.68.65.189	138.68.65.189	6	57870	6001	1	0	1
1009612400	138.68.65.189	138.68.65.189	6	39462	6002	1	1	2
276367232	138.68.65.189	134.122.80.82	6	59954	7004	5	5	5
4159065600	138.68.65.189	134.122.80.82	6	45832	2012	0	0	5
2644466240	138.68.65.189	134.122.80.82	6	45910	2006	0	0	5
4264760064	138.68.65.189	134.122.80.82	6	38236	2004	0	0	5
3279768312	138.68.65.189	138.68.65.189	6	42142	3005	3	4	5
2004054688	138.68.65.189	138.68.65.189	6	39996	3006	3	3	5
81550176	138.68.65.189	138.197.177.67	6	60408	4001	4	4	5
380531544	138.68.65.189	138.68.92.16	6	40650	3011	3	5	5
619797232	138.68.65.189	138.68.65.189	6	58610	6006	1	1	4
938227536	138.68.65.189	138.197.177.67	6	55740	7007	5	5	5
3196624128	138.68.65.189	138.68.65.189	6	57920	6001	1	1	1
603581600	138.68.65.189	138.68.92.16	6	44036	8002	2	2	5
3093327872	138.68.65.189	138.197.177.67	6	60416	4001	4	4	5
3682412032	138.68.65.189	138.197.177.67	6	42764	4000	4	4	5
909365920	138.68.65.189	138.68.92.16	6	36418	3012	3	5	5
2204920080	138.68.65.189	138.68.65.189	6	39234	6010	1	0	1
920376528	138.68.65.189	138.68.65.189	6	39522	6002	1	1	2
2670287360	138.68.65.189	134.122.80.82	6	45936	2006	0	0	5
2271799808	138.68.65.189	138.197.177.67	6	42772	4000	4	4	5
1542587584	138.68.65.189	138.68.92.16	6	41268	8012	2	2	5
4055862992	138.68.65.189	138.68.65.189	6	41338	6010	1	1	5
2320208448	138.68.65.189	134.122.80.82	6	36066	2002	0	0	5
849379104	138.68.65.189	138.68.65.189	6	34258	6004	1	1	5
2438667968	138.68.65.189	138.68.65.189	6	47184	6003	1	1	5
587564288	138.68.65.189	134.122.80.82	6	38276	2004	0	0	5
2267621808	138.68.65.189	138.68.65.189	6	60762	6006	1	1	5
444457248	138.68.65.189	138.68.65.189	6	42184	3005	3	3	5
1048931208	138.68.65.189	138.68.92.16	6	57014	8007	2	2	5
2889444984	138.68.65.189	138.197.177.67	6	43530	4007	4	4	5
2532651520	138.68.65.189	134.122.80.82	6	56044	7000	5	5	5
830424832	138.68.65.189	134.122.80.82	6	36088	2002	0	0	5
3639347008	138.68.65.189	134.122.80.82	6	35068	2003	0	0	5
2629169712	138.68.65.189	138.68.92.16	6	53276	3009	3	5	5
441386496	138.68.65.189	138.68.92.16	6	36582	8000	2	0	3
3661279640	138.68.65.189	138.68.92.16	6	43466	8011	2	2	5
1791300480	138.68.65.189	134.122.80.82	6	60034	7004	5	5	5
3612951904	138.68.65.189	138.68.65.189	6	34294	6004	1	1	5
2666842720	138.68.65.189	134.122.80.82	6	60022	7001	5	4	5
3635608512	138.68.65.189	134.122.80.82	6	36110	2002	0	0	5
2413843712	138.68.65.189	138.197.177.67	6	42826	4000	4	4	5
3348146240	138.68.65.189	138.68.92.16	6	49268	8004	2	2	5
3221321728	138.68.65.189	138.68.92.16	6	36600	8000	2	0	3
3764522960	138.68.65.189	138.68.65.189	6	45914	3002	3	3	5
1520557040	138.68.65.189	138.197.177.67	6	56910	4010	4	4	5
3243775616	138.68.65.189	134.122.80.82	6	60054	7004	5	5	5
2121539184	138.68.65.189	138.68.92.16	6	36030	8010	2	2	5
2675277184	138.68.65.189	134.122.80.82	6	60058	7004	5	5	5
4048552960	138.68.65.189	134.122.80.82	6	45936	2012	0	0	5
2866637096	138.68.65.189	138.197.177.67	6	56706	7009	5	5	5
428414688	138.68.65.189	138.68.65.189	6	39564	6002	1	1	2
3335324256	138.68.65.189	138.68.92.16	6	44124	8002	2	2	5
1957667488	138.68.65.189	138.197.177.67	6	33126	4012	4	4	5
1369615872	138.68.65.189	138.68.92.16	6	36622	8000	2	0	3
1523661760	138.68.65.189	138.68.65.189	6	52506	6008	1	1	5
2085736000	138.68.65.189	134.122.80.82	6	58820	2009	0	0	5
692274536	138.68.65.189	138.68.92.16	6	40430	3007	3	5	5
2013810176	138.68.65.189	138.68.92.16	6	55530	3008	3	5	5
4286700184	138.68.65.189	138.68.92.16	6	52206	8001	2	4	3
4224786880	138.68.65.189	134.122.80.82	6	57702	7002	5	5	5
4237722560	138.68.65.189	138.197.177.67	6	46216	4006	4	4	5
1193366016	138.68.65.189	138.68.92.16	6	49312	8004	2	2	5
892337728	138.68.65.189	138.197.177.67	6	34914	4008	4	3	5
143765248	138.68.65.189	134.122.80.82	6	56122	7000	5	5	5
2221047552	138.68.65.189	138.197.177.67	6	48914	7008	5	5	5
1812526800	138.68.65.189	138.197.177.67	6	56740	7009	5	5	5
1733658528	138.68.65.189	138.197.177.67	6	55864	7007	5	5	5
174523664	138.68.65.189	138.197.177.67	6	60668	7011	5	5	5
3483790528	138.68.65.189	138.197.177.67	6	34800	4009	4	4	5
1710308656	138.68.65.189	138.197.177.67	6	46234	4006	4	4	5
2466182144	138.68.65.189	138.68.92.16	6	36660	8000	2	0	3
604372032	138.68.65.189	138.68.92.16	6	49332	8004	2	2	5
2551188800	138.68.65.189	138.68.92.16	6	41388	8012	2	2	5
1376288256	138.68.65.189	138.197.177.67	6	48932	7008	5	5	5
1300576520	138.68.65.189	138.68.65.189	6	56874	3001	3	3	5
807463968	138.68.65.189	134.122.80.82	6	60490	7005	5	5	5
1201925376	138.68.65.189	138.68.65.189	6	45984	3002	3	3	5
3939552256	138.68.65.189	134.122.80.82	6	36192	2002	0	0	5
1931949312	138.68.65.189	138.68.65.189	6	34384	6004	1	1	5
1971441344	138.68.65.189	134.122.80.82	6	36198	2002	0	0	5
1545291584	138.68.65.189	134.122.80.82	6	60116	7001	5	5	5
2712828192	138.68.65.189	134.122.80.82	6	60506	7005	5	5	5
1945957600	138.68.65.189	138.68.92.16	6	40488	3007	3	5	5
318132384	138.68.65.189	134.122.80.82	6	35182	2003	0	0	5
655855456	138.68.65.189	138.68.92.16	6	41418	8012	2	2	5
2457873200	138.68.65.189	138.68.92.16	6	36118	8010	2	2	5
3187578336	138.68.65.189	138.68.65.189	6	60900	6006	1	1	5
1587521792	138.68.65.189	134.122.80.82	6	58896	2009	0	0	5
799566176	138.68.65.189	134.122.80.82	6	60526	7005	5	5	5
2846029856	138.68.65.189	134.122.80.82	6	44570	2005	0	0	5
2848946928	138.68.65.189	138.68.92.16	6	40836	3011	3	5	5
2845076480	138.68.65.189	134.122.80.82	6	46112	2006	0	0	5
3411770512	138.68.65.189	138.68.65.189	6	42340	3005	3	3	5
